transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_8_58,111,176.0,2.0,2024-03-07,210.77,True
T_8_59,64,188.0,15.0,2025-03-16,296.73,False
T_8_60,123,161.0,4.0,2024-03-19,288.03,False
T_8_61,32,116.0,8.0,2024-08-04,136.81,True
T_8_62,122,39.0,1.0,2023-11-25,252.12,False
T_8_63,50,186.0,16.0,2024-08-09,128.39,False
T_8_64,30,28.0,4.0,2025-03-09,336.7,True
T_8_65,85,86.0,1.0,2025-01-07,21.99,True
T_8_66,133,197.0,2.0,2023-11-23,433.61,False
T_8_67,134,105.0,9.0,2024-09-12,265.77,False
T_8_68,78,122.0,3.0,2023-07-28,83.76,True
T_8_69,103,171.0,10.0,2025-02-21,82.69,True
T_8_70,121,103.0,15.0,2024-04-04,402.96,True
T_8_71,7,111.0,17.0,2025-01-05,436.3,False
T_8_72,87,196.0,,2023-05-22,118.47,True
T_8_73,56,121.0,19.0,2023-12-26,54.43,True
T_8_74,76,114.0,13.0,2023-09-02,441.67,False
T_8_75,8,112.0,11.0,2023-08-17,182.25,True
T_8_76,103,85.0,18.0,2024-01-24,11.13,False
T_8_77,18,16.0,20.0,2024-11-19,430.93,False
T_8_78,18,128.0,15.0,2023-06-09,254.03,True
T_8_79,134,28.0,17.0,2024-07-06,349.64,False
T_8_80,143,64.0,15.0,2023-08-05,301.75,True
T_8_81,104,30.0,4.0,2025-05-01,117.75,True
T_8_82,93,24.0,18.0,2024-11-27,10.96,True
T_8_83,92,128.0,12.0,2023-09-27,15.38,False
T_8_84,58,94.0,5.0,2023-12-08,51.49,False
T_8_85,118,74.0,1.0,2024-09-05,496.52,False
T_8_86,70,38.0,14.0,2023-05-20,154.18,True
T_8_87,109,24.0,11.0,2024-09-26,404.7,True
T_8_88,92,86.0,3.0,2024-06-25,217.89,False
T_8_89,117,62.0,18.0,2024-04-09,35.96,False
T_8_90,66,82.0,13.0,2023-10-01,421.33,False
T_8_91,141,70.0,15.0,2024-11-10,494.49,False
T_8_92,68,183.0,3.0,2024-06-16,68.62,True
T_8_93,118,100.0,5.0,2025-03-06,,True
T_8_94,140,89.0,7.0,2023-10-04,204.32,True
T_8_95,80,9.0,7.0,2024-09-13,497.87,True
T_8_96,95,25.0,7.0,2025-04-09,133.98,True
T_8_97,95,64.0,20.0,2024-06-20,,False
T_8_98,124,45.0,14.0,2024-03-22,67.16,True
T_8_99,124,195.0,17.0,2024-10-20,457.56,True
T_8_100,23,170.0,18.0,2025-03-05,45.2,True
T_8_101,55,32.0,7.0,2025-04-08,339.01,True
T_8_102,150,187.0,5.0,2024-08-07,325.0,True
T_8_103,89,15.0,7.0,2023-08-07,306.52,True
T_8_104,95,85.0,11.0,2023-05-22,295.5,True
T_8_105,116,74.0,17.0,2024-06-11,167.83,True
T_8_106,143,96.0,20.0,2024-02-27,199.26,True
T_8_107,128,63.0,18.0,2025-01-10,250.53,True
T_8_108,73,103.0,2.0,2023-07-16,21.27,True
T_8_109,113,34.0,4.0,2023-11-15,166.45,True
T_8_110,50,126.0,14.0,2023-07-27,12.28,False
T_8_111,1,1.0,18.0,2024-05-01,414.21,True
T_8_112,135,14.0,4.0,2023-05-12,405.71,True
T_8_113,80,77.0,7.0,2023-05-11,75.07,True
T_8_114,91,105.0,2.0,2023-12-31,273.53,True
T_8_115,138,161.0,7.0,2023-06-30,330.96,True
T_8_116,63,149.0,20.0,2024-02-18,490.81,False
T_8_117,132,200.0,20.0,2025-04-30,254.66,True
T_8_118,3,15.0,19.0,2024-04-16,322.15,True
T_8_119,37,132.0,8.0,2024-05-09,213.57,False
T_8_120,59,121.0,9.0,2024-01-24,378.52,False
T_8_121,131,47.0,19.0,2024-07-07,40.86,False
T_8_122,132,87.0,5.0,2025-03-19,180.59,True
T_8_123,119,152.0,7.0,2025-02-28,387.97,False
T_8_124,51,73.0,1.0,2024-01-11,429.73,False
T_8_125,40,91.0,18.0,2024-09-28,,True
T_8_126,130,176.0,6.0,2024-09-22,335.27,True
T_8_127,70,142.0,15.0,2023-11-12,38.4,True
T_8_128,125,167.0,5.0,2024-07-21,65.84,True
T_8_129,128,18.0,7.0,2025-02-27,258.57,False
T_8_130,115,178.0,19.0,2025-04-29,483.45,False
T_8_131,137,172.0,16.0,2024-03-01,430.26,True
T_8_132,48,76.0,3.0,2024-06-01,83.47,True
T_8_133,65,51.0,15.0,2023-06-28,7.51,True
T_8_134,91,81.0,1.0,2025-04-23,157.05,True
T_8_135,16,107.0,9.0,2024-03-23,228.28,True
T_8_136,10,136.0,3.0,2024-02-18,442.12,False
T_8_137,77,165.0,20.0,2025-03-24,278.36,True
T_8_138,112,59.0,19.0,2024-05-25,408.66,True
T_8_139,17,19.0,7.0,2023-10-20,111.45,True
T_8_140,61,100.0,5.0,2024-08-11,477.53,True
T_8_141,9,128.0,2.0,2024-11-01,100.31,True
T_8_142,95,11.0,4.0,2023-06-21,162.5,True
T_8_143,51,44.0,18.0,2023-10-25,418.52,True
T_8_144,54,102.0,15.0,2025-01-05,142.99,True
T_8_145,104,102.0,9.0,2025-04-20,315.53,False
T_8_146,67,77.0,8.0,2024-02-03,293.2,True
T_8_147,133,140.0,17.0,2024-07-14,257.55,True
T_8_148,70,166.0,12.0,2025-02-13,112.56,False
T_8_149,137,122.0,17.0,2025-02-13,442.12,True
T_8_150,85,58.0,6.0,2024-03-28,420.9,True
T_8_151,25,15.0,10.0,2023-08-26,286.75,True
T_8_152,67,14.0,18.0,2024-11-05,,False
T_8_153,17,194.0,1.0,2024-12-31,416.19,False
T_8_154,111,160.0,4.0,2024-02-19,262.76,False
T_8_155,44,105.0,14.0,2024-11-25,,True
T_8_156,71,194.0,2.0,2023-05-20,381.68,True
T_8_157,150,33.0,20.0,2023-11-09,5.89,False
T_8_158,82,168.0,9.0,2024-09-21,276.04,False
T_8_159,149,51.0,9.0,2025-01-09,474.18,True
T_8_160,27,72.0,12.0,2024-04-23,364.19,True
T_8_161,104,59.0,7.0,2023-07-01,22.15,True
T_8_162,24,103.0,4.0,2023-07-05,48.59,True
T_8_163,62,17.0,13.0,2025-02-06,305.28,True
T_8_164,56,164.0,5.0,2024-02-14,249.12,False
T_8_165,28,148.0,20.0,2024-02-03,241.02,True
T_8_166,60,165.0,18.0,2023-08-02,257.55,False
T_8_167,104,121.0,5.0,2023-10-05,322.44,True
T_8_168,53,194.0,9.0,2025-04-01,338.62,True
T_8_169,91,8.0,6.0,2024-11-16,307.71,False
T_8_170,101,73.0,3.0,2024-05-15,310.9,False
T_8_171,14,71.0,6.0,2024-09-03,497.22,True
T_8_172,72,7.0,14.0,2025-01-21,241.84,True
T_8_173,135,53.0,2.0,2025-02-07,276.26,False
T_8_174,127,144.0,9.0,2024-12-24,82.47,False
T_8_175,142,179.0,7.0,2024-01-11,175.92,False
T_8_176,85,123.0,13.0,2023-11-22,36.76,True
T_8_177,14,73.0,11.0,2023-06-15,244.63,True
T_8_178,74,95.0,,2024-12-04,403.03,True
T_8_179,126,186.0,7.0,2023-09-19,132.1,False
T_8_180,25,165.0,13.0,2024-09-29,235.9,True
T_8_181,111,75.0,12.0,2024-12-16,344.61,True
T_8_182,137,190.0,18.0,2024-12-30,211.63,False
T_8_183,44,83.0,6.0,2024-06-24,57.83,False
T_8_184,57,194.0,3.0,2023-07-20,485.33,True
T_8_185,2,132.0,7.0,2024-02-25,465.73,True
T_8_186,140,97.0,13.0,2024-10-10,,True
T_8_187,3,109.0,8.0,2025-03-16,375.99,True
T_8_188,110,178.0,13.0,2024-05-16,221.17,False
T_8_189,23,107.0,5.0,2024-04-20,425.04,True
T_8_190,105,64.0,9.0,2024-06-03,277.0,True
T_8_191,135,90.0,3.0,2024-09-24,441.81,False
T_8_192,135,23.0,9.0,2024-03-20,419.25,False
T_8_193,73,72.0,13.0,2025-01-05,214.81,False
T_8_194,126,190.0,6.0,2025-01-29,237.64,True
T_8_195,108,29.0,11.0,2024-09-09,425.95,False
T_8_196,21,,8.0,2023-12-29,354.65,True
T_8_197,129,99.0,14.0,2024-03-18,123.2,False
T_8_198,5,85.0,18.0,2023-12-11,207.98,True
T_8_199,22,127.0,2.0,2023-11-03,218.82,True
T_8_200,121,122.0,20.0,2024-11-09,110.72,False
T_8_201,139,30.0,12.0,2024-10-02,416.81,False
T_8_202,21,66.0,7.0,2024-10-12,151.52,False
T_8_203,148,88.0,19.0,2024-07-23,241.83,False
T_8_204,71,24.0,15.0,2025-01-15,380.56,False
T_8_205,46,100.0,13.0,2023-08-02,450.31,False
T_8_206,41,80.0,4.0,2024-05-25,372.86,False
T_8_207,102,176.0,6.0,2024-12-19,317.39,True
T_8_208,35,2.0,3.0,2024-08-18,60.37,True
T_8_209,89,192.0,10.0,2023-06-30,285.53,False
T_8_210,69,27.0,12.0,2025-03-16,378.02,False
T_8_211,137,198.0,9.0,2024-01-07,334.44,True
T_8_212,14,186.0,4.0,2023-10-20,77.62,False
T_8_213,71,34.0,14.0,2024-09-21,258.72,True
T_8_214,15,45.0,19.0,2025-03-03,317.39,True
T_8_215,46,4.0,16.0,2023-05-26,491.45,False
T_8_216,114,195.0,14.0,2024-04-24,314.32,False
T_8_217,47,169.0,17.0,2024-02-02,287.09,False
T_8_218,109,65.0,11.0,2024-10-21,238.82,False
T_8_219,140,114.0,12.0,2024-05-29,339.64,False
T_8_220,51,198.0,9.0,2024-09-29,284.04,False
T_8_221,103,91.0,6.0,2024-01-28,370.58,False
T_8_222,64,191.0,11.0,2025-02-13,104.63,True
T_8_223,144,14.0,16.0,2024-01-18,236.54,False
T_8_224,64,27.0,20.0,2024-05-25,11.39,False
T_8_225,73,12.0,1.0,2024-01-11,264.03,True
T_8_226,96,88.0,6.0,2025-03-04,258.41,False
T_8_227,131,3.0,7.0,2023-09-22,236.94,True
T_8_228,87,1.0,17.0,2024-11-25,12.03,False
T_8_229,128,99.0,15.0,2025-02-13,404.73,False
T_8_230,30,168.0,2.0,2025-01-20,417.55,False
T_8_231,130,185.0,5.0,2023-05-27,215.41,False
T_8_232,131,86.0,20.0,2023-07-15,189.41,True
T_8_233,9,12.0,11.0,2023-07-17,199.22,True
T_8_234,69,199.0,5.0,2025-05-04,160.45,True
T_8_235,62,10.0,17.0,2024-07-12,389.93,True
T_8_236,84,157.0,11.0,2024-09-21,424.11,True
T_8_237,139,41.0,8.0,2024-05-21,427.22,False
T_8_238,25,38.0,1.0,2023-08-10,114.27,True
T_8_239,49,158.0,13.0,2025-04-12,96.79,False
T_8_240,53,159.0,18.0,2023-05-13,422.53,False
T_8_241,96,137.0,1.0,2023-06-29,326.62,False
T_8_242,62,24.0,7.0,2024-10-02,412.88,True
T_8_243,147,69.0,7.0,2023-09-03,220.29,True
T_8_244,111,91.0,4.0,2024-12-05,263.32,False
T_8_245,68,54.0,14.0,2023-12-08,61.12,True
T_8_246,19,83.0,12.0,2024-08-29,313.79,True
T_8_247,142,176.0,15.0,2024-03-11,139.47,False
T_8_248,96,10.0,18.0,2024-04-17,74.01,False
T_8_249,10,138.0,,2023-07-10,243.63,True
T_8_250,123,104.0,18.0,2023-06-13,130.63,False
T_8_251,28,105.0,16.0,2024-12-14,366.62,False
T_8_252,146,16.0,13.0,2023-08-28,319.58,True
T_8_253,47,186.0,6.0,2024-04-20,46.36,True
T_8_254,51,101.0,13.0,2023-12-27,71.95,False
T_8_255,2,79.0,11.0,2024-12-12,129.74,True
T_8_256,99,120.0,4.0,2024-02-20,121.1,True
T_8_257,49,165.0,2.0,2023-05-10,29.91,False
T_8_258,140,113.0,20.0,2024-02-17,50.11,False
T_8_259,19,152.0,4.0,2023-11-28,337.57,True
T_8_260,77,60.0,6.0,2023-10-13,445.31,False
T_8_261,150,15.0,1.0,2025-04-19,207.8,True
T_8_262,140,33.0,14.0,2024-09-08,377.89,False
T_8_263,83,112.0,7.0,2024-12-25,330.57,True
T_8_264,139,173.0,5.0,2025-04-22,,True
T_8_265,109,23.0,5.0,2024-11-27,231.77,False
T_8_266,37,51.0,14.0,2023-09-04,281.33,True
T_8_267,146,125.0,12.0,2025-04-07,102.6,False
T_8_268,148,152.0,13.0,2023-07-27,275.13,False
T_8_269,125,161.0,4.0,2024-04-26,306.36,False
T_8_270,63,29.0,15.0,2025-01-30,109.24,True
T_8_271,3,63.0,17.0,2025-01-05,469.58,True
T_8_272,127,167.0,11.0,2023-09-16,164.77,False
T_8_273,116,116.0,6.0,2024-08-28,223.78,True
T_8_274,118,37.0,14.0,2024-10-05,20.35,True
T_8_275,94,31.0,1.0,2024-09-14,397.49,True
T_8_276,140,182.0,8.0,2025-04-21,196.3,False
T_8_277,146,13.0,2.0,2023-05-10,188.4,True
T_8_278,25,52.0,6.0,2024-10-27,167.25,True
T_8_279,9,111.0,12.0,2024-06-25,341.92,False
T_8_280,50,6.0,5.0,2023-08-02,43.79,True
T_8_281,123,191.0,20.0,2023-12-11,37.9,True
T_8_282,121,89.0,19.0,2024-03-16,313.52,True
T_8_283,115,120.0,15.0,2025-02-28,390.94,True
T_8_284,64,122.0,6.0,2025-01-07,140.1,True
T_8_285,48,104.0,17.0,2024-09-05,80.15,False
T_8_286,96,36.0,13.0,2024-05-03,449.7,True
T_8_287,8,167.0,18.0,2025-01-01,38.55,True
T_8_288,101,116.0,10.0,2024-11-08,18.87,True
T_8_289,71,92.0,2.0,2024-10-09,232.61,False
T_8_290,65,128.0,10.0,2024-09-28,385.82,True
T_8_291,132,188.0,5.0,2023-12-21,198.11,True
T_8_292,94,37.0,20.0,2024-06-01,194.4,False
T_8_293,73,78.0,15.0,2024-02-21,79.94,False
T_8_294,134,83.0,20.0,2024-06-06,377.37,False
T_8_295,56,132.0,3.0,2025-02-04,228.5,True
T_8_296,77,163.0,12.0,2023-08-29,207.02,True
T_8_297,113,140.0,2.0,2024-07-03,399.09,False
T_8_298,50,147.0,18.0,2024-04-24,391.51,False
T_8_299,102,44.0,16.0,2025-03-26,199.11,True
T_8_300,106,183.0,5.0,2025-04-25,320.77,True
T_8_301,53,67.0,9.0,2024-06-10,172.25,True
T_8_302,122,140.0,3.0,2025-03-28,408.23,False
T_8_303,1,131.0,13.0,2024-12-07,404.52,True
T_8_304,122,1.0,10.0,2024-12-15,239.84,False
T_8_305,4,184.0,8.0,2023-08-24,390.48,True
T_8_306,114,187.0,16.0,2023-09-30,163.67,True
T_8_307,148,59.0,,2023-10-05,498.79,True
T_8_308,20,185.0,14.0,2024-11-23,294.2,False
T_8_309,101,49.0,9.0,2023-06-23,16.73,True
T_8_310,36,28.0,16.0,2024-11-16,224.87,False
T_8_311,133,31.0,16.0,2024-07-12,297.62,True
T_8_312,46,106.0,15.0,2024-01-12,397.29,False
T_8_313,7,178.0,1.0,2023-09-19,483.89,False
T_8_314,51,167.0,12.0,2024-06-25,280.38,False
T_8_315,51,77.0,13.0,2025-03-21,217.98,False
T_8_316,57,157.0,2.0,2024-07-29,10.32,True
T_8_317,14,167.0,7.0,2025-04-03,187.1,True
T_8_318,134,175.0,8.0,2024-01-28,263.0,False
T_8_319,80,50.0,2.0,2023-12-07,203.05,False
T_8_320,136,90.0,15.0,2024-04-28,186.58,False
T_8_321,79,58.0,20.0,2023-09-24,,False
T_8_322,83,194.0,2.0,2024-02-16,346.95,False
T_8_323,141,49.0,1.0,2024-03-25,223.78,True
T_8_324,132,133.0,2.0,2024-07-26,53.91,False
T_8_325,13,50.0,9.0,2023-09-16,124.95,True
T_8_326,49,16.0,18.0,2024-01-19,,True
T_8_327,131,22.0,18.0,2024-06-06,287.37,False
T_8_328,104,194.0,11.0,2024-09-16,39.25,False
T_8_329,139,137.0,17.0,2024-07-15,478.12,False
T_8_330,148,91.0,18.0,2024-11-09,156.01,False
T_8_331,58,192.0,14.0,2024-08-26,203.42,True
T_8_332,40,39.0,6.0,2025-01-08,106.02,True
T_8_333,134,9.0,20.0,2025-03-20,11.98,False
T_8_334,26,64.0,12.0,2024-11-03,131.93,True
T_8_335,92,171.0,13.0,2023-09-19,274.81,True
T_8_336,23,46.0,6.0,2025-02-06,264.05,False
T_8_337,61,76.0,16.0,2024-03-31,47.06,False
T_8_338,54,47.0,9.0,2023-06-07,285.48,False
T_8_339,146,62.0,7.0,2024-04-25,158.07,True
T_8_340,23,130.0,16.0,2024-10-27,279.95,True
T_8_341,146,133.0,20.0,2024-10-29,378.37,True
T_8_342,91,32.0,7.0,2023-06-08,260.92,True
T_8_343,41,154.0,7.0,2023-10-02,431.69,True
T_8_344,88,163.0,11.0,2025-01-24,195.87,False
T_8_345,127,119.0,13.0,2023-09-08,47.0,True
T_8_346,72,131.0,9.0,2024-12-05,258.97,False
T_8_347,99,48.0,6.0,2024-07-30,141.22,False
T_8_348,125,62.0,12.0,2024-10-01,262.63,True
T_8_349,129,182.0,4.0,2023-06-01,238.15,False
T_8_350,81,34.0,4.0,2024-02-02,491.11,False
T_8_351,129,100.0,1.0,2023-06-29,128.26,False
T_8_352,2,105.0,10.0,2024-09-18,485.15,True
T_8_353,104,77.0,14.0,2024-03-12,106.81,False
T_8_354,110,54.0,15.0,2024-02-14,37.56,False
T_8_355,147,200.0,3.0,2024-09-09,455.13,True
T_8_356,23,51.0,15.0,2024-11-23,382.86,True
T_8_357,83,26.0,10.0,2024-01-05,498.98,True
T_8_358,116,40.0,16.0,2024-10-05,142.22,True
T_8_359,107,45.0,,2024-05-15,450.11,True
T_8_360,64,94.0,17.0,2024-12-03,281.23,False
T_8_361,18,68.0,14.0,2024-12-14,186.92,False
T_8_362,110,89.0,10.0,2024-11-22,331.76,True
T_8_363,50,47.0,6.0,2024-10-28,317.32,False
T_8_364,125,140.0,5.0,2023-10-06,18.09,True
T_8_365,38,137.0,5.0,2025-04-27,304.07,False
T_8_366,63,163.0,5.0,2025-03-09,486.79,False
T_8_367,2,150.0,4.0,2023-11-19,136.59,False
T_8_368,143,110.0,1.0,2025-04-24,199.46,False
T_8_369,33,195.0,,2024-01-17,371.55,False
T_8_370,134,98.0,15.0,2025-01-01,379.83,True
T_8_371,147,65.0,3.0,2024-07-03,229.84,False
T_8_372,83,92.0,2.0,2023-10-26,149.98,True
T_8_373,114,129.0,7.0,2023-12-18,365.4,False
T_8_374,92,117.0,16.0,2024-07-08,202.49,False
T_8_375,80,68.0,12.0,2024-02-15,339.36,False
T_8_376,127,87.0,15.0,2023-08-08,320.04,True
T_8_377,29,57.0,5.0,2024-04-04,74.21,False
T_8_378,148,166.0,4.0,2023-11-13,372.71,False
T_8_379,59,76.0,10.0,2023-08-24,463.59,False
T_8_380,148,29.0,17.0,2023-09-28,48.02,False
T_8_381,148,129.0,18.0,2023-11-29,400.92,True
T_8_382,44,133.0,5.0,2025-04-19,17.76,True
T_8_383,68,153.0,,2023-06-01,418.66,True
T_8_384,58,200.0,2.0,2024-02-27,322.61,True
T_8_385,149,177.0,5.0,2023-09-29,236.95,True
T_8_386,131,63.0,10.0,2024-07-31,68.91,False
T_8_387,48,21.0,17.0,2024-11-26,124.49,True
T_8_388,83,7.0,6.0,2024-04-22,326.79,False
T_8_389,146,104.0,6.0,2025-03-27,119.1,False
T_8_390,124,70.0,6.0,2025-03-13,241.74,True
T_8_391,84,138.0,4.0,2025-04-21,312.5,True
T_8_392,29,168.0,13.0,2024-05-13,276.57,True
T_8_393,78,16.0,14.0,2025-04-13,68.58,True
T_8_394,63,83.0,17.0,2023-05-20,247.64,True
T_8_395,134,107.0,10.0,2024-12-17,308.64,True
T_8_396,38,165.0,9.0,2024-10-31,22.85,True
T_8_397,123,49.0,16.0,2023-07-23,278.85,True
T_8_398,76,6.0,10.0,2024-06-20,65.69,True
T_8_399,104,23.0,6.0,2025-04-03,150.29,True
T_8_400,89,139.0,19.0,2025-01-09,486.68,True
T_8_401,59,82.0,10.0,2024-06-01,214.62,False
T_8_402,100,144.0,8.0,2023-09-29,414.02,False
T_8_403,53,141.0,1.0,2024-01-04,111.06,False
T_8_404,114,77.0,11.0,2024-06-15,411.36,False
T_8_405,77,186.0,15.0,2024-09-13,95.98,False
T_8_406,23,28.0,10.0,2024-04-02,294.05,True
T_8_407,100,137.0,9.0,2025-04-20,300.99,True
T_8_408,111,2.0,1.0,2024-07-31,154.98,False
T_8_409,102,31.0,8.0,2025-03-16,72.87,True
T_8_410,42,190.0,8.0,2025-04-15,252.2,True
T_8_411,142,170.0,12.0,2024-04-09,272.33,True
T_8_412,139,83.0,14.0,2024-01-31,386.94,False
T_8_413,135,169.0,10.0,2025-01-26,456.29,True
T_8_414,18,161.0,14.0,2023-05-13,131.18,False
T_8_415,83,37.0,13.0,2025-03-22,31.1,True
T_8_416,140,75.0,6.0,2025-03-29,192.85,True
T_8_417,85,132.0,19.0,2024-05-08,303.99,True
T_8_418,70,136.0,17.0,2024-09-11,46.92,True
T_8_419,109,119.0,11.0,2023-11-20,220.45,True
T_8_420,21,189.0,7.0,2023-11-28,435.22,True
T_8_421,15,124.0,1.0,2024-05-03,328.55,False
T_8_422,21,108.0,14.0,2024-05-15,316.09,False
T_8_423,82,132.0,10.0,2025-03-11,158.68,True
T_8_424,99,127.0,7.0,2024-01-19,176.28,True
T_8_425,6,122.0,19.0,2024-10-29,236.47,False
T_8_426,57,11.0,6.0,2023-11-20,132.37,True
T_8_427,132,116.0,16.0,2024-07-24,433.3,True
T_8_428,138,141.0,5.0,2024-09-01,158.56,False
T_8_429,68,66.0,20.0,2024-05-18,233.51,True
T_8_430,79,200.0,10.0,2024-03-20,324.76,True
T_8_431,5,1.0,15.0,2023-10-19,211.6,True
T_8_432,119,82.0,3.0,2024-04-11,332.14,True
T_8_433,116,105.0,9.0,2023-08-30,284.22,False
T_8_434,81,165.0,6.0,2025-02-18,188.16,True
T_8_435,41,108.0,11.0,2024-07-17,43.85,False
T_8_436,68,111.0,3.0,2023-09-06,394.29,False
T_8_437,17,26.0,8.0,2025-04-02,411.4,True
T_8_438,106,126.0,9.0,2023-07-16,306.57,False
T_8_439,49,172.0,18.0,2023-05-24,304.32,True
T_8_440,6,119.0,19.0,2024-03-26,485.84,False
T_8_441,51,31.0,12.0,2023-12-09,160.25,False
T_8_442,134,41.0,19.0,2023-12-07,397.21,False
T_8_443,106,146.0,10.0,2025-03-24,412.47,True
T_8_444,21,94.0,18.0,2025-02-22,414.08,False
T_8_445,46,90.0,9.0,2024-12-13,77.76,False
T_8_446,44,127.0,4.0,2024-10-09,312.61,False
T_8_447,78,27.0,18.0,2025-05-02,426.47,False
T_8_448,75,45.0,2.0,2024-04-23,488.96,True
T_8_449,20,35.0,15.0,2024-08-03,33.79,True
T_8_450,9,99.0,9.0,2024-05-12,239.14,True
T_8_451,133,68.0,20.0,2023-06-12,25.97,False
T_8_452,8,14.0,17.0,2024-12-25,377.99,True
T_8_453,60,131.0,16.0,2025-03-23,90.08,True
T_8_454,4,168.0,19.0,2024-05-01,491.49,True
T_8_455,28,92.0,6.0,2025-03-14,165.7,True
T_8_456,133,25.0,7.0,2023-11-08,414.54,True
T_8_457,110,37.0,5.0,2023-08-04,208.03,True
T_8_458,83,33.0,20.0,2024-12-30,172.66,True
T_8_459,97,43.0,11.0,2023-10-22,353.96,False
T_8_460,82,80.0,13.0,2024-07-10,261.75,True
T_8_461,137,65.0,1.0,2023-09-08,455.5,True
T_8_462,109,33.0,12.0,2024-08-21,7.96,False
T_8_463,117,181.0,14.0,2025-03-05,154.16,False
T_8_464,39,106.0,1.0,2023-11-25,361.86,False
T_8_465,144,126.0,20.0,2023-11-29,164.44,False
T_8_466,122,19.0,3.0,2023-10-21,177.22,True
T_8_467,125,145.0,17.0,2024-06-02,342.49,False
T_8_468,133,196.0,2.0,2025-01-16,,False
T_8_469,45,72.0,5.0,2023-12-08,497.45,False
T_8_470,36,148.0,20.0,2024-10-25,467.97,False
T_8_471,21,111.0,9.0,2024-04-15,84.77,True
T_8_472,14,51.0,11.0,2023-12-20,311.36,True
T_8_473,146,200.0,12.0,2023-06-06,,False
T_8_474,108,21.0,16.0,2024-06-24,315.77,True
T_8_475,110,19.0,4.0,2025-03-19,22.44,True
T_8_476,89,82.0,4.0,2025-02-06,492.27,True
T_8_477,47,58.0,4.0,2023-12-02,403.49,True
T_8_478,101,133.0,2.0,2024-08-03,432.62,True
T_8_479,31,182.0,14.0,2023-11-02,273.96,True
T_8_480,94,45.0,2.0,2024-09-25,133.14,False
T_8_481,1,92.0,1.0,2023-10-24,156.21,True
