transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_2_122,108,20.0,12.0,2023-08-15,17.04,False
T_2_123,124,184.0,5.0,2023-11-29,204.36,True
T_2_124,133,,8.0,2024-01-08,142.33,True
T_2_125,127,190.0,4.0,2023-09-12,434.03,False
T_2_126,58,106.0,20.0,2025-02-06,133.11,True
T_2_127,7,116.0,1.0,2023-10-25,393.0,False
T_2_128,116,16.0,3.0,2023-06-24,369.75,False
T_2_129,23,23.0,2.0,2024-04-22,218.37,True
T_2_130,142,43.0,8.0,2023-12-07,251.27,False
T_2_131,11,134.0,1.0,2024-03-23,364.96,False
T_2_132,57,83.0,2.0,2024-07-05,113.1,True
T_2_133,70,178.0,2.0,2023-07-03,270.48,False
T_2_134,34,196.0,7.0,2024-11-10,224.27,True
T_2_135,134,73.0,20.0,2024-08-25,396.98,False
T_2_136,9,64.0,6.0,2025-01-03,104.26,False
T_2_137,144,170.0,18.0,2023-09-13,368.8,False
T_2_138,53,175.0,14.0,2025-02-16,130.13,True
T_2_139,136,83.0,13.0,2023-09-17,,False
T_2_140,69,117.0,8.0,2025-04-11,28.29,True
T_2_141,123,86.0,17.0,2023-11-22,,True
T_2_142,11,24.0,8.0,2024-09-11,74.46,True
T_2_143,147,85.0,3.0,2023-09-24,392.54,True
T_2_144,110,196.0,2.0,2024-03-04,190.86,True
T_2_145,126,197.0,3.0,2025-01-28,467.44,False
T_2_146,100,76.0,12.0,2024-04-27,168.89,False
T_2_147,149,41.0,9.0,2023-08-29,127.19,True
T_2_148,110,163.0,14.0,2025-01-01,104.0,False
T_2_149,130,112.0,7.0,2025-02-24,237.98,True
T_2_150,141,156.0,5.0,2025-03-24,175.91,True
T_2_151,133,107.0,11.0,2024-06-10,457.93,False
T_2_152,12,138.0,19.0,2025-03-22,51.25,False
T_2_153,128,43.0,12.0,2024-11-03,412.77,False
T_2_154,141,72.0,2.0,2023-06-20,291.6,False
T_2_155,129,164.0,7.0,2024-03-18,100.24,False
T_2_156,116,10.0,16.0,2023-06-28,445.37,True
T_2_157,130,73.0,19.0,2023-05-26,254.51,True
T_2_158,4,118.0,13.0,2023-07-19,112.88,False
T_2_159,17,147.0,7.0,2025-04-29,460.44,True
T_2_160,31,183.0,19.0,2025-01-04,226.53,True
T_2_161,5,196.0,15.0,2025-05-01,349.23,True
T_2_162,45,136.0,19.0,2024-07-19,134.0,True
T_2_163,41,78.0,8.0,2024-10-06,247.85,True
T_2_164,123,142.0,2.0,2023-08-31,347.26,False
T_2_165,77,113.0,12.0,2025-04-27,78.29,True
T_2_166,113,73.0,15.0,2023-10-04,118.93,False
T_2_167,44,81.0,8.0,2024-03-04,375.97,True
T_2_168,87,134.0,16.0,2023-07-11,138.4,False
T_2_169,117,47.0,13.0,2023-06-16,203.26,True
T_2_170,82,130.0,1.0,2025-01-07,145.64,False
T_2_171,9,113.0,7.0,2025-05-01,16.38,False
T_2_172,111,197.0,1.0,2025-02-12,17.7,False
T_2_173,33,76.0,17.0,2023-09-28,473.86,False
T_2_174,109,55.0,8.0,2024-09-22,202.97,False
T_2_175,132,122.0,,2023-11-19,47.48,False
T_2_176,125,94.0,19.0,2024-06-17,488.93,False
T_2_177,95,132.0,20.0,2025-02-26,245.81,False
T_2_178,28,186.0,10.0,2024-06-12,238.55,False
T_2_179,43,154.0,7.0,2023-09-27,79.89,False
T_2_180,23,171.0,13.0,2024-02-10,311.03,False
T_2_181,78,150.0,5.0,2024-09-27,95.28,True
T_2_182,146,151.0,10.0,2024-05-29,436.85,True
T_2_183,3,50.0,8.0,2024-12-31,310.73,False
T_2_184,117,121.0,3.0,2023-11-25,224.91,False
T_2_185,70,141.0,19.0,2024-11-24,412.98,False
T_2_186,120,82.0,14.0,2025-02-21,213.89,False
T_2_187,81,73.0,7.0,2023-10-10,398.16,False
T_2_188,130,78.0,14.0,2025-03-05,71.26,True
T_2_189,146,170.0,19.0,2023-11-10,186.1,False
T_2_190,30,,11.0,2023-12-22,419.54,True
T_2_191,84,20.0,1.0,2024-06-12,311.65,True
T_2_192,146,109.0,5.0,2023-12-28,245.15,True
T_2_193,143,96.0,1.0,2024-01-31,25.28,False
T_2_194,109,176.0,17.0,2024-12-06,47.01,False
T_2_195,65,123.0,20.0,2023-09-09,378.7,False
T_2_196,145,2.0,19.0,2024-09-18,329.32,True
T_2_197,117,105.0,19.0,2024-11-03,50.4,True
T_2_198,149,148.0,19.0,2023-08-11,26.96,True
T_2_199,47,144.0,11.0,2024-03-03,439.61,False
T_2_200,135,152.0,16.0,2025-05-05,86.35,True
T_2_201,81,114.0,3.0,2023-12-12,142.74,True
T_2_202,74,64.0,10.0,2024-01-14,161.12,False
T_2_203,134,56.0,5.0,2024-12-01,180.82,True
T_2_204,123,165.0,15.0,2024-11-03,324.07,True
T_2_205,69,39.0,18.0,2025-01-21,153.88,True
T_2_206,141,148.0,2.0,2024-08-29,58.17,False
T_2_207,77,153.0,19.0,2024-01-03,178.76,True
T_2_208,63,30.0,5.0,2024-10-12,234.31,True
T_2_209,129,157.0,11.0,2023-07-28,411.43,True
T_2_210,35,58.0,19.0,2024-02-18,165.36,True
T_2_211,31,183.0,8.0,2024-02-08,363.14,False
T_2_212,107,174.0,3.0,2024-05-17,455.6,False
T_2_213,148,94.0,17.0,2023-12-07,449.56,False
T_2_214,150,129.0,12.0,2024-01-28,407.48,False
T_2_215,110,74.0,14.0,2024-04-29,265.32,True
T_2_216,9,42.0,10.0,2024-08-12,281.25,False
T_2_217,129,176.0,16.0,2023-09-11,254.45,True
T_2_218,95,4.0,13.0,2023-12-26,253.1,False
T_2_219,39,82.0,,2024-02-20,317.55,True
T_2_220,119,179.0,8.0,2023-08-21,131.35,False
T_2_221,143,15.0,8.0,2024-07-15,368.39,True
T_2_222,1,97.0,18.0,2023-07-01,288.6,True
T_2_223,128,50.0,10.0,2024-12-10,288.75,False
T_2_224,8,50.0,13.0,2024-01-21,147.24,False
T_2_225,90,44.0,8.0,2025-01-05,234.25,False
T_2_226,144,153.0,18.0,2023-11-15,375.72,False
T_2_227,2,156.0,19.0,2025-04-30,408.23,True
T_2_228,61,35.0,15.0,2023-06-25,280.38,True
T_2_229,144,25.0,7.0,2024-11-23,263.54,False
T_2_230,98,79.0,2.0,2024-06-27,284.05,True
T_2_231,115,119.0,19.0,2025-02-08,452.96,False
T_2_232,108,60.0,18.0,2023-12-09,394.74,True
T_2_233,126,76.0,8.0,2024-03-27,296.19,True
T_2_234,11,188.0,16.0,2025-04-16,336.21,False
T_2_235,146,18.0,11.0,2024-02-08,31.64,False
T_2_236,122,176.0,6.0,2024-07-13,388.64,False
T_2_237,142,24.0,9.0,2024-01-26,293.43,True
T_2_238,64,45.0,1.0,2024-03-14,91.28,True
T_2_239,144,112.0,18.0,2025-03-16,138.06,False
T_2_240,29,65.0,4.0,2024-02-21,446.06,False
T_2_241,75,132.0,7.0,2023-07-19,334.0,False
T_2_242,21,102.0,15.0,2024-07-11,123.76,True
T_2_243,41,195.0,2.0,2023-08-30,28.37,False
T_2_244,91,58.0,6.0,2024-07-11,378.26,True
T_2_245,67,55.0,1.0,2024-10-24,150.89,False
T_2_246,95,100.0,3.0,2024-07-10,149.22,True
T_2_247,101,48.0,3.0,2023-08-08,290.36,False
T_2_248,134,80.0,6.0,2025-03-25,125.53,True
T_2_249,26,124.0,5.0,2024-03-04,246.57,False
T_2_250,5,181.0,19.0,2024-04-30,419.91,False
T_2_251,121,174.0,8.0,2023-07-10,323.5,False
T_2_252,28,89.0,19.0,2023-09-20,393.55,False
T_2_253,121,144.0,11.0,2024-12-28,65.83,True
T_2_254,146,176.0,15.0,2024-03-06,255.18,False
T_2_255,138,59.0,3.0,2023-09-21,246.66,False
T_2_256,134,115.0,10.0,2023-08-31,406.86,True
T_2_257,50,184.0,16.0,2024-11-05,491.59,False
T_2_258,19,87.0,15.0,2024-03-11,358.35,True
T_2_259,87,88.0,16.0,2024-10-02,18.2,True
T_2_260,133,87.0,4.0,2024-01-05,102.26,False
T_2_261,96,126.0,7.0,2025-05-08,477.0,False
T_2_262,50,168.0,14.0,2024-12-29,257.36,False
T_2_263,105,146.0,2.0,2025-02-28,428.28,False
T_2_264,29,143.0,4.0,2023-12-21,285.79,False
T_2_265,79,63.0,10.0,2024-04-24,,False
T_2_266,145,161.0,7.0,2025-02-03,384.26,True
T_2_267,83,9.0,2.0,2025-01-03,,True
T_2_268,76,198.0,12.0,2023-09-09,235.52,False
T_2_269,75,36.0,14.0,2025-01-30,63.12,False
T_2_270,70,142.0,3.0,2025-01-16,353.77,False
T_2_271,85,165.0,5.0,2024-07-31,73.54,False
T_2_272,91,173.0,18.0,2025-03-19,120.79,False
T_2_273,62,170.0,2.0,2024-05-24,289.48,False
T_2_274,119,81.0,10.0,2025-04-06,334.19,False
T_2_275,68,136.0,18.0,2025-02-09,309.05,True
T_2_276,8,76.0,12.0,2023-12-06,299.88,True
T_2_277,66,168.0,19.0,2024-08-22,153.19,False
T_2_278,76,182.0,17.0,2024-07-21,165.71,True
T_2_279,16,48.0,16.0,2024-08-08,457.28,True
T_2_280,73,138.0,5.0,2024-01-19,42.31,True
T_2_281,25,192.0,14.0,2023-11-26,69.45,True
T_2_282,83,131.0,18.0,2024-12-10,103.31,True
T_2_283,34,87.0,3.0,2024-05-26,262.87,True
T_2_284,49,195.0,6.0,2025-03-24,25.36,False
T_2_285,65,131.0,16.0,2024-11-21,71.34,True
T_2_286,108,39.0,2.0,2023-08-26,,False
T_2_287,69,57.0,20.0,2024-03-19,171.08,False
T_2_288,126,182.0,2.0,2023-08-18,186.14,True
T_2_289,4,47.0,1.0,2023-10-31,399.34,False
T_2_290,82,175.0,,2023-10-25,27.57,True
T_2_291,23,153.0,1.0,2023-07-13,308.84,False
T_2_292,144,58.0,19.0,2025-04-04,192.59,True
T_2_293,66,59.0,15.0,2024-08-25,26.35,True
T_2_294,52,134.0,6.0,2024-03-18,416.55,False
T_2_295,47,69.0,20.0,2024-07-10,153.39,True
T_2_296,28,67.0,11.0,2025-04-26,161.57,True
T_2_297,63,94.0,20.0,2023-11-28,,False
T_2_298,129,81.0,9.0,2024-09-26,72.36,True
T_2_299,19,117.0,19.0,2024-11-26,153.85,False
T_2_300,150,3.0,15.0,2024-10-09,165.41,False
T_2_301,134,53.0,13.0,2024-11-09,383.43,True
T_2_302,122,162.0,6.0,2024-05-13,281.88,True
T_2_303,81,49.0,18.0,2023-12-23,398.86,True
T_2_304,55,67.0,2.0,2024-10-15,485.14,True
T_2_305,118,37.0,12.0,2024-11-01,344.47,True
T_2_306,61,152.0,11.0,2023-05-21,73.34,True
T_2_307,11,68.0,9.0,2023-12-15,197.76,True
T_2_308,84,103.0,20.0,2023-07-09,300.11,True
T_2_309,101,37.0,5.0,2024-06-10,372.74,False
T_2_310,120,19.0,10.0,2024-04-10,133.34,False
T_2_311,2,143.0,10.0,2024-03-02,431.92,False
T_2_312,42,40.0,4.0,2024-09-19,282.72,False
T_2_313,114,26.0,12.0,2024-09-28,86.36,False
T_2_314,126,119.0,14.0,2023-09-01,434.11,True
T_2_315,91,77.0,8.0,2024-10-24,270.74,True
T_2_316,98,14.0,3.0,2023-07-04,301.99,True
T_2_317,141,156.0,19.0,2024-03-14,342.2,True
T_2_318,121,199.0,1.0,2024-06-22,21.57,True
T_2_319,61,174.0,15.0,2024-06-28,121.16,True
T_2_320,136,155.0,11.0,2024-06-18,140.12,True
T_2_321,82,57.0,5.0,2023-07-22,144.34,True
T_2_322,119,3.0,5.0,2024-01-31,13.98,False
T_2_323,128,153.0,11.0,2024-03-10,162.3,True
T_2_324,33,26.0,3.0,2023-12-21,77.86,False
T_2_325,36,37.0,7.0,2023-08-06,409.68,True
T_2_326,54,12.0,10.0,2023-10-27,483.96,True
T_2_327,122,8.0,,2023-05-30,316.67,True
T_2_328,69,56.0,11.0,2024-04-29,293.27,False
T_2_329,127,34.0,8.0,2023-08-10,291.6,False
T_2_330,74,199.0,,2024-09-24,342.72,True
T_2_331,87,139.0,19.0,2025-03-15,341.05,False
T_2_332,20,195.0,2.0,2024-06-11,28.48,False
T_2_333,83,160.0,1.0,2024-09-19,39.57,True
T_2_334,141,145.0,1.0,2023-11-09,138.42,True
T_2_335,67,42.0,1.0,2024-02-10,133.95,True
T_2_336,54,193.0,16.0,2024-08-17,470.82,False
T_2_337,26,40.0,7.0,2024-05-21,198.42,False
T_2_338,79,48.0,7.0,2024-01-17,245.04,True
T_2_339,46,134.0,8.0,2024-09-20,18.6,False
T_2_340,67,77.0,15.0,2025-03-15,293.66,False
T_2_341,53,1.0,7.0,2024-03-17,203.49,False
T_2_342,60,88.0,7.0,2024-06-23,446.0,False
T_2_343,79,131.0,20.0,2024-11-05,12.34,True
T_2_344,86,51.0,17.0,2024-08-24,74.2,True
T_2_345,123,170.0,17.0,2024-08-25,27.14,True
T_2_346,123,10.0,2.0,2023-12-10,402.86,True
T_2_347,33,124.0,9.0,2024-02-17,364.01,False
T_2_348,58,119.0,15.0,2024-11-12,119.83,False
T_2_349,127,116.0,5.0,2024-01-07,266.31,True
T_2_350,39,139.0,16.0,2023-11-05,445.61,False
T_2_351,120,172.0,8.0,2023-05-22,399.0,False
T_2_352,111,71.0,14.0,2023-05-30,366.6,True
T_2_353,103,71.0,17.0,2024-10-01,482.25,False
T_2_354,100,182.0,8.0,2023-10-20,473.44,False
T_2_355,49,44.0,8.0,2024-12-30,85.14,True
T_2_356,145,94.0,7.0,2024-03-21,,False
T_2_357,116,183.0,6.0,2025-02-27,188.66,True
T_2_358,17,93.0,17.0,2025-02-28,36.28,True
T_2_359,141,76.0,4.0,2024-01-02,176.47,True
T_2_360,11,176.0,1.0,2023-10-02,403.44,True
T_2_361,11,34.0,15.0,2025-01-12,160.13,True
T_2_362,148,161.0,18.0,2023-06-29,87.9,False
T_2_363,131,187.0,9.0,2023-07-11,240.33,False
T_2_364,100,120.0,13.0,2023-06-05,,True
T_2_365,24,84.0,4.0,2025-03-15,319.96,True
T_2_366,138,101.0,6.0,2024-06-05,129.38,True
T_2_367,41,99.0,8.0,2024-02-12,,True
T_2_368,123,120.0,15.0,2024-03-16,7.81,True
T_2_369,97,167.0,9.0,2023-07-04,185.75,False
T_2_370,118,67.0,14.0,2024-06-20,338.25,True
T_2_371,142,178.0,8.0,2025-01-31,289.19,False
T_2_372,24,17.0,16.0,2024-05-06,105.55,False
T_2_373,72,130.0,9.0,2023-12-12,278.62,True
T_2_374,31,179.0,14.0,2025-02-17,499.75,True
T_2_375,79,81.0,3.0,2024-07-28,299.21,True
T_2_376,115,18.0,11.0,2023-12-13,280.97,False
T_2_377,148,122.0,1.0,2024-02-10,349.83,False
T_2_378,144,99.0,13.0,2024-11-06,79.59,True
T_2_379,67,140.0,11.0,2023-07-24,15.23,False
T_2_380,8,107.0,3.0,2024-02-11,474.88,True
T_2_381,107,10.0,4.0,2025-04-04,216.71,False
T_2_382,83,105.0,7.0,2023-10-06,287.26,True
T_2_383,131,92.0,13.0,2024-02-10,191.29,True
T_2_384,128,137.0,17.0,2023-11-30,290.4,True
T_2_385,100,101.0,14.0,2025-04-29,175.67,False
T_2_386,123,49.0,7.0,2023-07-21,379.43,False
T_2_387,126,156.0,8.0,2025-03-07,499.63,False
T_2_388,33,113.0,12.0,2024-05-26,206.35,False
T_2_389,100,16.0,14.0,2023-10-11,75.84,True
T_2_390,8,160.0,12.0,2024-05-21,69.29,False
T_2_391,122,188.0,13.0,2023-09-03,45.31,True
T_2_392,143,123.0,20.0,2024-11-08,222.9,False
T_2_393,66,129.0,20.0,2024-12-13,40.94,True
T_2_394,141,161.0,16.0,2023-10-11,382.38,True
T_2_395,43,26.0,15.0,2024-03-23,460.54,False
T_2_396,20,164.0,13.0,2024-06-28,30.88,False
T_2_397,75,200.0,6.0,2024-01-04,370.18,True
T_2_398,57,178.0,20.0,2024-12-06,393.08,True
T_2_399,108,145.0,9.0,2023-06-23,230.88,False
T_2_400,89,78.0,7.0,2023-10-29,216.49,True
T_2_401,37,66.0,13.0,2024-05-30,86.44,True
T_2_402,44,92.0,10.0,2025-01-24,157.24,True
T_2_403,80,14.0,15.0,2023-07-14,6.7,True
T_2_404,47,32.0,6.0,2025-02-15,51.96,True
T_2_405,66,27.0,13.0,2024-10-14,12.34,False
T_2_406,14,1.0,12.0,2025-03-25,,False
T_2_407,116,182.0,2.0,2024-11-16,190.23,False
T_2_408,37,171.0,10.0,2024-06-07,307.11,False
T_2_409,98,183.0,,2024-06-03,127.22,False
T_2_410,94,36.0,8.0,2024-04-27,232.92,False
T_2_411,31,2.0,10.0,2024-02-23,193.21,True
T_2_412,74,166.0,15.0,2024-06-26,147.08,True
T_2_413,100,108.0,18.0,2023-07-02,154.52,True
T_2_414,45,194.0,20.0,2025-03-31,387.36,False
T_2_415,149,64.0,5.0,2025-04-22,463.82,True
T_2_416,83,181.0,14.0,2024-10-16,235.92,False
T_2_417,91,12.0,2.0,2023-08-24,330.42,False
T_2_418,85,170.0,19.0,2024-06-19,434.52,False
T_2_419,139,171.0,4.0,2023-12-11,369.98,True
T_2_420,48,126.0,12.0,2025-04-28,92.81,True
T_2_421,139,28.0,6.0,2023-07-23,31.26,True
T_2_422,59,45.0,8.0,2024-10-30,473.25,True
T_2_423,137,133.0,12.0,2024-08-10,208.15,False
T_2_424,100,7.0,1.0,2025-03-16,342.83,True
T_2_425,122,32.0,7.0,2024-04-04,499.13,True
T_2_426,141,82.0,4.0,2024-07-24,385.59,False
T_2_427,90,167.0,8.0,2024-05-17,110.83,False
T_2_428,30,7.0,8.0,2023-10-02,486.9,True
T_2_429,68,97.0,11.0,2023-10-13,258.81,True
T_2_430,23,37.0,9.0,2024-07-19,39.88,False
T_2_431,14,28.0,5.0,2024-02-03,282.91,False
T_2_432,96,44.0,10.0,2024-04-19,398.39,True
T_2_433,38,196.0,17.0,2024-12-13,44.6,True
T_2_434,22,117.0,1.0,2024-10-22,,True
T_2_435,130,184.0,1.0,2023-05-12,160.71,True
T_2_436,9,44.0,5.0,2024-03-15,28.07,True
T_2_437,56,150.0,1.0,2024-01-02,258.55,True
T_2_438,88,109.0,20.0,2024-01-04,341.78,True
T_2_439,102,18.0,4.0,2023-10-29,288.57,True
T_2_440,69,167.0,18.0,2024-02-24,10.94,True
T_2_441,95,140.0,16.0,2025-04-26,287.84,True
T_2_442,136,167.0,12.0,2024-11-23,371.67,True
T_2_443,109,153.0,11.0,2024-10-19,17.55,False
T_2_444,121,145.0,2.0,2023-08-11,334.85,True
T_2_445,105,184.0,5.0,2023-05-26,113.29,False
T_2_446,134,22.0,16.0,2024-06-19,483.53,True
T_2_447,13,86.0,20.0,2024-10-16,472.87,False
T_2_448,112,141.0,7.0,2024-06-24,38.72,False
T_2_449,62,112.0,12.0,2024-07-23,251.92,True
T_2_450,86,196.0,12.0,2024-09-27,372.43,False
T_2_451,14,187.0,2.0,2024-03-31,225.35,True
T_2_452,79,126.0,1.0,2025-05-06,387.28,False
T_2_453,18,11.0,7.0,2024-05-02,127.93,False
T_2_454,142,116.0,3.0,2023-07-09,297.69,False
T_2_455,150,199.0,11.0,2024-09-15,91.92,True
T_2_456,15,121.0,7.0,2024-04-21,366.69,False
T_2_457,129,110.0,6.0,2024-03-13,289.46,False
T_2_458,117,66.0,10.0,2023-12-04,328.85,True
T_2_459,83,70.0,4.0,2023-12-03,443.98,False
T_2_460,72,40.0,6.0,2024-06-10,227.89,True
T_2_461,39,37.0,9.0,2024-07-27,,True
T_2_462,142,91.0,3.0,2023-10-22,408.11,True
T_2_463,49,12.0,5.0,2024-05-27,340.58,True
T_2_464,113,115.0,2.0,2024-07-04,247.47,True
T_2_465,114,72.0,5.0,2023-05-22,230.77,True
T_2_466,90,30.0,17.0,2023-08-12,484.54,False
T_2_467,136,166.0,17.0,2024-11-09,353.85,False
T_2_468,74,115.0,18.0,2025-04-29,15.93,True
T_2_469,140,65.0,2.0,2023-06-23,50.24,False
T_2_470,21,87.0,13.0,2023-10-01,488.88,True
T_2_471,133,175.0,9.0,2023-08-27,150.82,False
T_2_472,15,112.0,19.0,2024-03-16,415.96,True
T_2_473,130,179.0,4.0,2023-05-19,316.88,False
T_2_474,53,32.0,9.0,2023-10-11,368.65,True
T_2_475,138,99.0,4.0,2023-12-22,,True
T_2_476,149,74.0,8.0,2023-10-01,33.96,True
T_2_477,88,23.0,18.0,2024-09-03,,True
T_2_478,45,34.0,8.0,2024-05-28,171.8,True
T_2_479,104,27.0,20.0,2024-12-23,157.51,True
T_2_480,107,148.0,15.0,2024-10-22,149.0,False
T_2_481,6,145.0,20.0,2024-08-27,108.52,False
T_2_482,57,18.0,17.0,2024-10-04,190.78,True
