transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_3_123,142,110.0,19.0,2023-08-09,441.3,False
T_3_124,65,9.0,18.0,2024-08-24,70.96,True
T_3_125,58,168.0,20.0,2024-05-09,367.41,False
T_3_126,61,113.0,4.0,2023-08-17,228.83,True
T_3_127,25,40.0,12.0,2024-05-18,414.92,True
T_3_128,12,37.0,,2023-10-10,99.1,True
T_3_129,89,36.0,13.0,2023-07-11,108.37,True
T_3_130,11,169.0,7.0,2024-02-08,160.74,True
T_3_131,126,159.0,2.0,2024-10-08,119.05,True
T_3_132,146,17.0,10.0,2025-04-14,238.93,False
T_3_133,126,180.0,18.0,2023-07-06,184.24,True
T_3_134,89,155.0,6.0,2023-05-29,21.52,False
T_3_135,7,75.0,13.0,2024-06-13,312.81,True
T_3_136,98,155.0,17.0,2023-08-25,238.2,True
T_3_137,79,136.0,14.0,2024-09-16,253.68,False
T_3_138,13,172.0,12.0,2024-12-10,410.12,False
T_3_139,28,82.0,5.0,2024-09-30,250.99,True
T_3_140,26,87.0,18.0,2023-09-06,463.43,False
T_3_141,21,141.0,11.0,2025-02-12,170.75,True
T_3_142,102,147.0,15.0,2024-09-26,49.43,False
T_3_143,101,102.0,3.0,2023-07-21,363.2,False
T_3_144,143,67.0,11.0,2024-08-17,,True
T_3_145,97,52.0,6.0,2024-05-02,136.41,False
T_3_146,65,172.0,19.0,2024-02-03,183.23,False
T_3_147,25,39.0,20.0,2023-08-31,389.83,False
T_3_148,97,20.0,4.0,2024-06-24,317.76,False
T_3_149,94,145.0,1.0,2024-09-23,321.21,False
T_3_150,82,102.0,16.0,2023-06-19,34.42,True
T_3_151,108,104.0,14.0,2023-09-13,126.47,False
T_3_152,5,156.0,8.0,2023-07-27,158.97,True
T_3_153,150,24.0,8.0,2025-02-20,437.24,False
T_3_154,34,61.0,2.0,2023-12-05,196.94,True
T_3_155,78,49.0,11.0,2023-08-31,341.36,True
T_3_156,56,194.0,8.0,2023-08-06,335.12,False
T_3_157,96,196.0,2.0,2024-10-08,215.01,True
T_3_158,146,186.0,18.0,2024-05-25,115.85,False
T_3_159,71,174.0,19.0,2024-12-08,62.12,False
T_3_160,21,158.0,7.0,2023-11-17,24.14,True
T_3_161,38,142.0,2.0,2023-07-20,39.6,False
T_3_162,63,101.0,2.0,2024-07-22,419.33,False
T_3_163,42,186.0,9.0,2023-12-23,151.84,True
T_3_164,30,181.0,2.0,2023-05-31,58.55,False
T_3_165,111,164.0,6.0,2025-01-18,488.47,False
T_3_166,33,81.0,13.0,2024-04-16,431.7,False
T_3_167,19,12.0,16.0,2023-08-21,174.33,False
T_3_168,29,53.0,18.0,2024-08-28,25.39,False
T_3_169,75,60.0,5.0,2024-06-28,176.79,True
T_3_170,109,109.0,14.0,2023-09-29,53.27,False
T_3_171,82,40.0,13.0,2024-08-01,224.17,False
T_3_172,17,27.0,19.0,2023-06-20,,True
T_3_173,72,135.0,16.0,2025-05-07,383.18,True
T_3_174,40,123.0,5.0,2025-01-15,386.91,True
T_3_175,36,151.0,7.0,2024-04-27,237.45,True
T_3_176,16,32.0,8.0,2024-07-31,268.63,False
T_3_177,21,123.0,6.0,2023-11-28,93.03,False
T_3_178,128,104.0,2.0,2023-09-13,214.45,False
T_3_179,55,53.0,2.0,2023-10-18,,True
T_3_180,150,119.0,12.0,2024-03-22,237.88,False
T_3_181,56,103.0,4.0,2023-08-25,497.38,True
T_3_182,6,164.0,9.0,2024-04-25,255.22,False
T_3_183,104,44.0,3.0,2024-03-10,426.58,False
T_3_184,71,138.0,4.0,2025-04-26,236.03,False
T_3_185,11,67.0,3.0,2024-11-01,190.64,True
T_3_186,113,180.0,1.0,2024-03-25,86.51,False
T_3_187,59,119.0,20.0,2023-10-04,125.59,False
T_3_188,110,147.0,7.0,2024-07-28,282.54,True
T_3_189,97,77.0,3.0,2023-12-25,88.85,True
T_3_190,100,117.0,16.0,2023-12-04,284.39,True
T_3_191,20,196.0,15.0,2025-03-27,130.39,False
T_3_192,97,25.0,4.0,2025-03-14,253.14,True
T_3_193,65,192.0,6.0,2024-11-09,259.33,True
T_3_194,148,119.0,5.0,2023-06-03,475.55,False
T_3_195,147,5.0,10.0,2024-01-03,213.17,True
T_3_196,67,123.0,12.0,2024-07-02,18.04,False
T_3_197,130,41.0,19.0,2024-12-08,300.87,False
T_3_198,12,166.0,2.0,2023-05-19,370.54,True
T_3_199,150,104.0,6.0,2024-08-12,431.13,False
T_3_200,115,128.0,6.0,2025-03-31,16.46,True
T_3_201,70,125.0,5.0,2024-01-27,176.2,False
T_3_202,123,106.0,3.0,2023-09-20,212.56,True
T_3_203,118,77.0,18.0,2023-05-17,138.16,False
T_3_204,111,52.0,14.0,2024-11-22,288.52,True
T_3_205,41,177.0,20.0,2024-02-12,489.89,False
T_3_206,37,81.0,6.0,2024-07-13,443.53,True
T_3_207,135,79.0,19.0,2023-06-11,301.13,True
T_3_208,46,161.0,9.0,2024-12-30,189.11,True
T_3_209,79,157.0,8.0,2025-04-25,,False
T_3_210,94,67.0,3.0,2024-10-20,108.31,False
T_3_211,58,19.0,19.0,2025-04-07,,False
T_3_212,29,195.0,11.0,2024-10-22,234.59,False
T_3_213,124,44.0,20.0,2023-10-24,371.54,False
T_3_214,29,115.0,5.0,2025-01-17,160.13,True
T_3_215,13,95.0,2.0,2024-01-14,91.84,True
T_3_216,112,19.0,17.0,2024-01-18,356.76,True
T_3_217,139,28.0,19.0,2024-10-05,281.33,True
T_3_218,135,179.0,1.0,2024-05-07,14.36,False
T_3_219,56,103.0,1.0,2025-03-26,329.86,False
T_3_220,31,146.0,18.0,2023-11-27,238.03,True
T_3_221,87,58.0,10.0,2025-04-10,236.13,False
T_3_222,49,38.0,13.0,2024-08-26,352.65,True
T_3_223,4,29.0,18.0,2024-11-21,203.71,False
T_3_224,76,14.0,1.0,2024-06-23,248.86,True
T_3_225,122,60.0,3.0,2024-04-01,14.83,False
T_3_226,112,152.0,4.0,2024-03-12,374.53,False
T_3_227,8,173.0,11.0,2025-02-09,320.74,False
T_3_228,14,124.0,6.0,2024-04-05,258.38,True
T_3_229,141,33.0,9.0,2023-06-19,340.0,True
T_3_230,59,35.0,13.0,2025-01-04,132.69,True
T_3_231,27,3.0,10.0,2024-03-22,336.33,True
T_3_232,142,20.0,3.0,2023-09-26,426.2,False
T_3_233,143,27.0,15.0,2025-02-20,387.63,True
T_3_234,110,57.0,7.0,2024-05-07,258.56,True
T_3_235,72,189.0,5.0,2023-05-11,421.25,False
T_3_236,96,124.0,10.0,2024-01-23,224.83,True
T_3_237,132,85.0,11.0,2024-05-04,260.11,True
T_3_238,43,13.0,9.0,2023-07-30,320.34,True
T_3_239,102,35.0,19.0,2023-09-18,332.42,False
T_3_240,103,123.0,2.0,2023-11-09,349.56,True
T_3_241,94,63.0,4.0,2025-04-13,156.75,True
T_3_242,13,100.0,17.0,2023-09-04,155.01,False
T_3_243,49,62.0,3.0,2025-03-22,166.62,True
T_3_244,9,102.0,17.0,2023-08-27,20.28,False
T_3_245,82,144.0,3.0,2025-03-24,90.84,True
T_3_246,140,44.0,13.0,2024-10-07,30.03,False
T_3_247,99,13.0,14.0,2023-11-29,420.28,False
T_3_248,116,124.0,20.0,2024-05-19,261.98,True
T_3_249,43,82.0,15.0,2024-04-28,484.41,True
T_3_250,98,69.0,12.0,2024-04-05,,True
T_3_251,32,60.0,12.0,2024-05-09,,False
T_3_252,92,81.0,14.0,2025-04-11,351.26,True
T_3_253,145,167.0,,2023-11-04,252.95,False
T_3_254,120,81.0,19.0,2024-03-31,98.84,False
T_3_255,21,81.0,19.0,2023-05-19,15.54,True
T_3_256,83,137.0,6.0,2024-10-15,441.21,True
T_3_257,51,61.0,19.0,2024-12-15,274.52,False
T_3_258,65,175.0,11.0,2023-06-13,96.62,False
T_3_259,73,52.0,5.0,2024-05-09,145.82,True
T_3_260,63,2.0,5.0,2023-07-06,350.83,False
T_3_261,37,91.0,18.0,2023-08-31,370.21,True
T_3_262,68,170.0,14.0,2024-10-01,378.09,False
T_3_263,141,8.0,6.0,2025-04-26,,False
T_3_264,78,123.0,10.0,2024-12-08,172.48,False
T_3_265,91,127.0,4.0,2024-12-17,322.94,False
T_3_266,59,44.0,17.0,2023-07-11,330.6,False
T_3_267,150,3.0,1.0,2023-11-02,312.96,False
T_3_268,145,184.0,13.0,2024-07-27,324.46,False
T_3_269,64,118.0,4.0,2024-01-27,123.08,True
T_3_270,65,182.0,14.0,2023-08-13,154.56,True
T_3_271,39,127.0,1.0,2024-06-02,490.29,True
T_3_272,2,167.0,15.0,2025-02-27,232.43,False
T_3_273,100,157.0,17.0,2024-06-30,425.28,False
T_3_274,98,162.0,1.0,2024-04-19,220.12,False
T_3_275,81,152.0,8.0,2024-11-30,371.8,False
T_3_276,91,117.0,5.0,2024-04-10,389.17,True
T_3_277,23,18.0,16.0,2025-02-16,487.77,False
T_3_278,77,82.0,12.0,2024-11-07,343.89,True
T_3_279,15,170.0,1.0,2025-05-03,388.27,True
T_3_280,118,100.0,10.0,2024-07-11,177.47,True
T_3_281,50,51.0,,2025-03-07,,True
T_3_282,24,170.0,15.0,2025-05-06,159.12,True
T_3_283,114,13.0,14.0,2023-06-16,32.47,True
T_3_284,26,71.0,8.0,2024-01-15,230.26,False
T_3_285,42,196.0,15.0,2024-06-06,274.06,True
T_3_286,96,102.0,13.0,2025-02-09,109.99,True
T_3_287,24,170.0,6.0,2023-10-25,135.02,False
T_3_288,84,106.0,5.0,2024-06-28,464.74,False
T_3_289,39,91.0,6.0,2025-02-16,499.5,False
T_3_290,72,106.0,8.0,2023-06-24,184.69,True
T_3_291,136,106.0,19.0,2024-09-05,177.63,True
T_3_292,93,95.0,19.0,2023-12-06,84.32,True
T_3_293,41,158.0,8.0,2023-07-18,450.81,False
T_3_294,29,32.0,17.0,2023-09-19,293.98,False
T_3_295,133,168.0,4.0,2023-07-15,401.18,False
T_3_296,67,129.0,17.0,2023-05-16,415.7,False
T_3_297,117,40.0,13.0,2024-07-07,8.84,True
T_3_298,69,21.0,7.0,2023-07-06,48.15,False
T_3_299,3,181.0,17.0,2024-05-22,353.71,False
T_3_300,54,8.0,9.0,2023-10-30,203.68,True
T_3_301,112,158.0,18.0,2024-03-23,199.41,False
T_3_302,11,148.0,6.0,2025-03-04,456.04,True
T_3_303,91,61.0,5.0,2024-10-01,214.83,True
T_3_304,53,70.0,15.0,2025-01-15,441.93,True
T_3_305,120,30.0,3.0,2024-01-19,105.27,True
T_3_306,64,200.0,8.0,2024-10-20,440.08,True
T_3_307,47,97.0,18.0,2023-09-11,198.17,True
T_3_308,100,34.0,12.0,2024-08-21,55.71,False
T_3_309,127,160.0,11.0,2024-06-07,113.71,True
T_3_310,55,26.0,7.0,2024-12-20,37.21,False
T_3_311,123,199.0,3.0,2023-06-12,316.45,False
T_3_312,67,28.0,11.0,2025-01-01,455.55,True
T_3_313,39,149.0,1.0,2023-11-02,209.31,True
T_3_314,41,117.0,3.0,2023-11-24,370.75,False
T_3_315,93,86.0,6.0,2024-06-26,93.85,False
T_3_316,98,46.0,1.0,2024-12-09,258.52,True
T_3_317,85,133.0,4.0,2025-03-10,450.82,False
T_3_318,79,146.0,17.0,2025-04-07,480.16,True
T_3_319,1,61.0,8.0,2024-10-21,60.44,True
T_3_320,117,66.0,4.0,2023-06-01,191.71,True
T_3_321,145,106.0,1.0,2024-01-05,266.78,False
T_3_322,132,50.0,5.0,2024-01-31,96.51,True
T_3_323,45,137.0,16.0,2024-03-11,224.04,False
T_3_324,37,134.0,11.0,2024-10-25,399.35,False
T_3_325,4,137.0,18.0,2024-10-21,,False
T_3_326,33,116.0,15.0,2024-11-30,,True
T_3_327,86,160.0,6.0,2023-07-15,235.13,False
T_3_328,48,31.0,18.0,2023-09-26,313.92,False
T_3_329,131,135.0,15.0,2024-08-17,337.97,True
T_3_330,57,52.0,7.0,2024-06-03,240.79,True
T_3_331,20,11.0,,2024-04-25,278.14,True
T_3_332,34,160.0,8.0,2023-11-12,,True
T_3_333,43,139.0,18.0,2024-01-04,293.13,True
T_3_334,23,16.0,10.0,2025-04-09,261.86,True
T_3_335,107,164.0,19.0,2025-03-12,84.03,False
T_3_336,35,189.0,9.0,2023-06-07,301.94,True
T_3_337,94,26.0,1.0,2024-07-09,56.82,True
T_3_338,99,20.0,2.0,2024-04-18,81.1,False
T_3_339,84,73.0,13.0,2023-11-19,242.19,False
T_3_340,22,144.0,9.0,2023-07-25,196.54,False
T_3_341,73,134.0,16.0,2023-09-05,,True
T_3_342,100,144.0,6.0,2023-12-31,86.78,True
T_3_343,133,122.0,13.0,2024-05-30,444.44,True
T_3_344,99,32.0,18.0,2024-05-18,219.62,True
T_3_345,109,133.0,4.0,2025-04-13,10.21,False
T_3_346,110,195.0,8.0,2023-07-27,147.1,False
T_3_347,138,26.0,18.0,2023-05-20,123.07,True
T_3_348,63,185.0,20.0,2024-07-20,94.36,True
T_3_349,9,62.0,2.0,2025-02-13,18.64,False
T_3_350,100,2.0,8.0,2025-04-12,87.85,False
T_3_351,95,196.0,6.0,2025-03-20,156.02,False
T_3_352,49,99.0,9.0,2023-11-10,78.27,True
T_3_353,87,27.0,17.0,2023-06-22,132.21,True
T_3_354,11,70.0,9.0,2023-12-06,95.52,True
T_3_355,15,,11.0,2024-02-16,473.66,False
T_3_356,49,75.0,20.0,2023-10-24,87.54,False
T_3_357,26,22.0,15.0,2023-12-13,487.92,False
T_3_358,10,140.0,15.0,2023-10-21,143.52,True
T_3_359,77,42.0,5.0,2024-08-04,233.95,True
T_3_360,98,143.0,13.0,2024-07-27,160.07,True
T_3_361,135,186.0,19.0,2024-06-20,,False
T_3_362,42,191.0,12.0,2024-06-15,413.25,True
T_3_363,48,43.0,18.0,2025-03-25,162.99,False
T_3_364,72,187.0,10.0,2025-02-05,202.53,True
T_3_365,8,42.0,16.0,2023-07-11,12.39,True
T_3_366,54,139.0,6.0,2025-03-28,37.4,False
T_3_367,88,29.0,7.0,2024-06-04,133.67,False
T_3_368,118,128.0,5.0,2024-04-29,75.34,False
T_3_369,135,182.0,12.0,2024-11-22,73.89,True
T_3_370,148,66.0,11.0,2024-10-13,292.54,True
T_3_371,26,68.0,16.0,2023-09-28,235.95,True
T_3_372,70,40.0,2.0,2024-01-25,290.06,True
T_3_373,110,83.0,17.0,2025-01-16,94.53,False
T_3_374,26,71.0,8.0,2024-05-20,373.79,True
T_3_375,58,56.0,14.0,2023-09-16,227.4,True
T_3_376,47,114.0,7.0,2023-05-17,12.58,False
T_3_377,64,103.0,11.0,2024-03-08,9.3,True
T_3_378,102,99.0,15.0,2024-09-10,46.84,True
T_3_379,63,6.0,18.0,2024-09-28,358.16,False
T_3_380,82,91.0,15.0,2024-12-23,82.07,True
T_3_381,48,106.0,19.0,2024-10-11,326.42,False
T_3_382,14,,11.0,2023-09-22,489.61,True
T_3_383,51,194.0,9.0,2024-03-09,386.09,False
T_3_384,78,190.0,13.0,2023-11-13,237.38,True
T_3_385,143,128.0,8.0,2023-09-04,484.47,False
T_3_386,40,170.0,5.0,2024-08-12,35.35,True
T_3_387,34,195.0,15.0,2025-04-20,60.57,True
T_3_388,141,23.0,12.0,2023-09-29,13.11,False
T_3_389,96,140.0,7.0,2023-07-11,359.99,True
T_3_390,90,145.0,16.0,2023-11-08,55.77,False
T_3_391,19,59.0,18.0,2023-09-05,382.67,True
T_3_392,129,26.0,5.0,2024-08-28,314.64,False
T_3_393,44,109.0,4.0,2023-08-24,225.21,True
T_3_394,37,57.0,2.0,2024-12-09,352.92,True
T_3_395,32,186.0,6.0,2024-07-20,467.12,True
T_3_396,92,186.0,2.0,2025-04-25,,True
T_3_397,61,36.0,8.0,2023-06-22,361.53,False
T_3_398,119,71.0,3.0,2024-04-02,201.1,True
T_3_399,48,4.0,19.0,2024-02-11,493.58,True
T_3_400,75,142.0,7.0,2024-11-06,293.05,False
T_3_401,79,171.0,14.0,2024-05-02,16.36,False
T_3_402,147,104.0,11.0,2023-10-26,250.86,False
T_3_403,25,197.0,5.0,2025-03-19,332.93,False
T_3_404,53,169.0,6.0,2024-12-06,446.08,False
T_3_405,150,97.0,18.0,2023-07-08,170.9,True
T_3_406,3,59.0,2.0,2024-10-18,273.92,True
T_3_407,129,52.0,17.0,2024-08-03,459.08,True
T_3_408,128,78.0,15.0,2024-02-12,198.36,False
T_3_409,28,58.0,5.0,2024-06-16,431.98,True
T_3_410,144,87.0,3.0,2024-09-12,484.39,False
T_3_411,45,62.0,12.0,2023-08-24,21.52,True
T_3_412,26,28.0,5.0,2023-09-25,158.67,False
T_3_413,62,21.0,,2024-03-10,499.76,True
T_3_414,89,147.0,6.0,2023-12-10,185.9,False
T_3_415,96,170.0,19.0,2024-02-14,435.8,True
T_3_416,6,15.0,17.0,2024-11-21,370.13,True
T_3_417,58,188.0,16.0,2023-06-12,110.54,False
T_3_418,103,12.0,4.0,2023-06-01,246.14,False
T_3_419,75,94.0,3.0,2023-08-21,482.91,True
T_3_420,115,108.0,3.0,2023-05-30,496.48,False
T_3_421,85,39.0,9.0,2025-01-06,135.85,False
T_3_422,91,146.0,11.0,2024-05-17,370.57,True
T_3_423,107,91.0,,2024-04-10,183.72,True
T_3_424,31,160.0,14.0,2023-12-19,473.67,False
T_3_425,2,115.0,17.0,2023-08-21,499.39,False
T_3_426,53,95.0,7.0,2023-11-02,82.36,True
T_3_427,20,138.0,9.0,2024-12-29,103.77,False
T_3_428,138,157.0,19.0,2025-02-25,403.76,True
T_3_429,73,72.0,1.0,2023-11-08,243.67,False
T_3_430,66,139.0,10.0,2023-09-13,323.48,True
T_3_431,121,146.0,3.0,2023-09-14,202.33,True
T_3_432,147,13.0,3.0,2024-12-03,286.73,False
T_3_433,29,32.0,1.0,2024-06-10,85.35,True
T_3_434,103,48.0,16.0,2024-07-24,311.51,True
T_3_435,76,104.0,8.0,2023-05-22,124.29,False
T_3_436,1,186.0,8.0,2024-04-25,489.08,True
T_3_437,59,118.0,17.0,2025-01-05,53.35,False
T_3_438,74,73.0,9.0,2024-08-08,227.57,True
T_3_439,39,193.0,15.0,2024-01-16,455.04,False
T_3_440,123,52.0,15.0,2023-06-27,449.84,True
T_3_441,111,37.0,14.0,2023-11-16,169.55,False
T_3_442,55,,18.0,2023-12-25,327.23,True
T_3_443,99,118.0,17.0,2023-08-31,498.96,True
T_3_444,141,46.0,9.0,2024-05-05,35.9,True
T_3_445,129,65.0,14.0,2023-10-20,414.3,True
T_3_446,125,114.0,14.0,2023-05-26,64.79,False
T_3_447,7,96.0,14.0,2023-07-12,231.18,True
T_3_448,2,132.0,20.0,2024-10-14,224.58,True
T_3_449,33,103.0,3.0,2023-11-11,385.12,False
T_3_450,28,74.0,6.0,2023-09-08,,False
T_3_451,3,196.0,3.0,2024-03-14,437.25,False
T_3_452,30,89.0,5.0,2023-11-23,135.5,True
T_3_453,117,100.0,15.0,2023-05-24,60.93,True
T_3_454,41,104.0,16.0,2024-03-27,482.62,False
T_3_455,56,149.0,5.0,2024-06-26,366.01,False
T_3_456,147,60.0,11.0,2024-03-14,426.45,True
T_3_457,27,83.0,17.0,2024-12-26,231.29,False
T_3_458,117,17.0,15.0,2025-01-12,416.11,True
T_3_459,17,108.0,1.0,2024-01-03,382.83,False
T_3_460,130,81.0,2.0,2025-04-27,113.98,False
T_3_461,100,112.0,20.0,2023-05-19,203.49,False
T_3_462,137,16.0,5.0,2023-06-21,468.18,True
T_3_463,40,162.0,18.0,2024-06-11,440.74,True
T_3_464,63,141.0,9.0,2025-02-17,477.95,True
T_3_465,63,11.0,14.0,2024-02-28,196.77,True
T_3_466,125,44.0,5.0,2024-03-08,201.08,True
T_3_467,80,144.0,13.0,2024-05-23,43.08,False
T_3_468,23,172.0,18.0,2023-11-09,399.54,False
T_3_469,98,115.0,8.0,2024-09-08,22.61,False
T_3_470,150,157.0,8.0,2024-02-13,284.02,True
T_3_471,55,166.0,18.0,2024-05-26,390.12,False
T_3_472,144,93.0,3.0,2024-05-29,387.73,False
T_3_473,66,189.0,2.0,2024-06-01,183.92,True
T_3_474,138,114.0,,2025-04-03,377.74,True
T_3_475,125,33.0,16.0,2023-11-03,27.46,True
T_3_476,42,156.0,20.0,2023-09-02,368.09,False
T_3_477,42,53.0,14.0,2024-08-08,96.94,True
T_3_478,140,140.0,2.0,2023-06-08,176.92,True
T_3_479,63,92.0,2.0,2024-09-04,214.08,True
T_3_480,65,111.0,2.0,2025-03-16,304.97,True
T_3_481,10,26.0,6.0,2023-09-12,494.73,True
T_3_482,5,111.0,20.0,2024-05-04,44.63,False
