transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_1_84,22,173.0,17.0,2023-07-26,352.98,False
T_1_85,109,182.0,17.0,2024-12-07,399.42,False
T_1_86,11,89.0,11.0,2025-01-22,41.13,True
T_1_87,6,175.0,10.0,2025-02-26,434.46,False
T_1_88,107,62.0,4.0,2024-02-23,123.82,True
T_1_89,16,73.0,11.0,2024-06-28,124.33,False
T_1_90,139,115.0,15.0,2023-08-24,142.48,False
T_1_91,45,173.0,11.0,2023-10-11,98.79,False
T_1_92,120,147.0,14.0,2024-05-22,49.46,False
T_1_93,16,180.0,3.0,2025-02-06,426.22,False
T_1_94,80,7.0,14.0,2024-12-25,346.57,True
T_1_95,3,6.0,9.0,2023-08-14,358.12,True
T_1_96,15,185.0,16.0,2025-04-04,173.31,True
T_1_97,74,121.0,17.0,2024-01-10,423.39,True
T_1_98,140,184.0,17.0,2025-03-17,470.26,False
T_1_99,118,,1.0,2023-09-07,129.8,False
T_1_100,4,51.0,7.0,2024-09-25,357.99,False
T_1_101,25,196.0,11.0,2024-10-03,468.41,True
T_1_102,82,78.0,16.0,2025-03-09,276.77,False
T_1_103,128,62.0,3.0,2024-07-11,144.42,False
T_1_104,149,190.0,20.0,2025-03-22,60.53,True
T_1_105,83,194.0,11.0,2023-05-26,392.88,False
T_1_106,133,139.0,16.0,2024-03-10,459.42,False
T_1_107,111,10.0,13.0,2024-10-08,69.59,True
T_1_108,7,12.0,13.0,2023-07-31,27.3,False
T_1_109,149,145.0,1.0,2024-05-16,24.23,True
T_1_110,102,165.0,15.0,2024-06-22,362.85,False
T_1_111,47,67.0,3.0,2023-10-11,271.53,True
T_1_112,92,116.0,12.0,2024-11-11,99.41,False
T_1_113,56,32.0,12.0,2025-01-28,272.0,False
T_1_114,61,137.0,12.0,2023-09-12,337.15,True
T_1_115,28,59.0,3.0,2024-05-31,69.05,False
T_1_116,16,169.0,5.0,2023-06-13,92.1,False
T_1_117,146,85.0,20.0,2024-10-28,231.62,False
T_1_118,80,16.0,13.0,2024-06-20,154.93,True
T_1_119,116,162.0,12.0,2024-08-12,212.35,True
T_1_120,26,187.0,18.0,2024-12-17,380.07,True
T_1_121,116,20.0,12.0,2024-11-06,90.03,True
T_1_122,1,20.0,9.0,2024-08-09,234.04,True
T_1_123,55,107.0,5.0,2024-03-13,51.68,False
T_1_124,10,91.0,3.0,2024-03-21,37.72,True
T_1_125,129,76.0,14.0,2025-02-12,110.16,True
T_1_126,133,5.0,14.0,2023-05-28,74.83,True
T_1_127,98,27.0,4.0,2024-10-10,51.45,True
T_1_128,12,116.0,8.0,2024-06-14,126.91,True
T_1_129,90,66.0,17.0,2024-12-16,125.27,False
T_1_130,141,111.0,2.0,2024-04-08,159.33,True
T_1_131,78,66.0,13.0,2025-03-13,429.48,True
T_1_132,101,185.0,16.0,2023-05-10,449.96,True
T_1_133,140,184.0,10.0,2024-05-27,141.18,False
T_1_134,14,141.0,19.0,2025-04-08,337.07,False
T_1_135,146,192.0,8.0,2025-02-12,86.09,False
T_1_136,82,186.0,13.0,2025-02-23,166.21,True
T_1_137,16,3.0,17.0,2023-08-26,334.05,False
T_1_138,88,123.0,6.0,2023-12-16,446.54,False
T_1_139,129,9.0,4.0,2023-09-25,496.45,True
T_1_140,67,107.0,15.0,2025-02-02,108.93,True
T_1_141,85,165.0,10.0,2024-03-21,311.69,True
T_1_142,62,87.0,5.0,2024-12-09,325.31,False
T_1_143,138,75.0,14.0,2024-04-14,362.24,False
T_1_144,25,108.0,5.0,2025-01-07,398.36,False
T_1_145,10,134.0,1.0,2023-12-08,65.98,True
T_1_146,84,153.0,14.0,2023-07-18,82.56,False
T_1_147,34,153.0,9.0,2023-12-15,478.47,True
T_1_148,89,3.0,8.0,2024-07-08,97.3,True
T_1_149,82,129.0,6.0,2023-10-02,269.62,False
T_1_150,13,184.0,14.0,2023-10-26,422.78,True
T_1_151,31,56.0,20.0,2023-06-10,254.5,False
T_1_152,63,18.0,20.0,2025-01-31,442.63,True
T_1_153,87,46.0,11.0,2024-08-19,178.32,True
T_1_154,136,30.0,16.0,2025-01-02,111.56,True
T_1_155,53,73.0,4.0,2023-08-25,94.06,True
T_1_156,123,121.0,13.0,2025-01-18,62.96,False
T_1_157,145,152.0,11.0,2023-08-14,162.26,True
T_1_158,36,1.0,5.0,2024-04-26,,False
T_1_159,51,169.0,13.0,2025-04-30,266.97,True
T_1_160,92,162.0,7.0,2024-09-18,359.56,False
T_1_161,107,126.0,18.0,2023-09-01,44.48,True
T_1_162,134,186.0,2.0,2023-10-06,29.13,True
T_1_163,118,1.0,11.0,2025-05-08,342.49,True
T_1_164,109,4.0,14.0,2024-10-05,331.04,True
T_1_165,46,157.0,11.0,2023-06-25,287.53,True
T_1_166,101,69.0,6.0,2023-06-04,319.04,False
T_1_167,116,12.0,1.0,2024-05-30,170.29,False
T_1_168,87,48.0,20.0,2024-11-18,426.75,True
T_1_169,112,108.0,4.0,2023-08-09,435.11,True
T_1_170,140,193.0,7.0,2024-08-04,147.84,True
T_1_171,97,172.0,14.0,2023-05-29,278.24,False
T_1_172,96,74.0,7.0,2024-11-06,425.98,False
T_1_173,69,49.0,3.0,2024-05-22,182.15,False
T_1_174,110,178.0,15.0,2024-02-07,25.47,True
T_1_175,132,197.0,8.0,2024-12-08,17.84,True
T_1_176,19,51.0,7.0,2023-12-10,185.9,True
T_1_177,46,117.0,18.0,2023-08-04,,True
T_1_178,6,166.0,15.0,2024-03-10,256.61,True
T_1_179,68,29.0,10.0,2024-08-15,436.96,False
T_1_180,140,199.0,,2023-11-23,318.53,True
T_1_181,37,123.0,5.0,2023-06-20,81.77,False
T_1_182,23,186.0,8.0,2024-12-10,128.65,False
T_1_183,27,17.0,1.0,2025-04-23,281.57,False
T_1_184,98,131.0,17.0,2023-11-24,313.33,False
T_1_185,115,141.0,5.0,2025-03-16,68.91,False
T_1_186,2,8.0,16.0,2024-05-28,314.37,False
T_1_187,22,89.0,13.0,2024-04-17,120.36,False
T_1_188,94,119.0,2.0,2024-08-02,15.13,True
T_1_189,150,92.0,14.0,2023-09-10,205.69,False
T_1_190,44,101.0,16.0,2024-02-11,330.03,False
T_1_191,79,7.0,19.0,2023-12-13,345.24,True
T_1_192,87,109.0,7.0,2025-05-08,198.24,True
T_1_193,86,10.0,,2024-03-20,481.55,False
T_1_194,71,34.0,4.0,2023-09-24,57.98,True
T_1_195,83,103.0,16.0,2023-10-04,225.49,True
T_1_196,38,97.0,20.0,2024-01-07,158.79,False
T_1_197,97,71.0,20.0,2023-08-12,405.3,True
T_1_198,81,21.0,19.0,2023-12-24,90.14,False
T_1_199,107,189.0,10.0,2024-08-29,106.42,True
T_1_200,48,66.0,19.0,2024-05-30,434.03,True
T_1_201,147,36.0,11.0,2024-06-03,404.98,False
T_1_202,74,178.0,11.0,2024-01-19,141.25,True
T_1_203,102,143.0,3.0,2023-08-25,48.71,True
T_1_204,86,168.0,2.0,2024-11-26,100.64,True
T_1_205,51,61.0,14.0,2023-12-15,480.06,False
T_1_206,13,140.0,4.0,2024-06-07,422.46,False
T_1_207,94,155.0,8.0,2025-04-02,452.33,True
T_1_208,72,113.0,9.0,2023-07-27,364.94,False
T_1_209,74,149.0,5.0,2023-07-10,,False
T_1_210,15,34.0,1.0,2025-01-29,40.14,True
T_1_211,62,190.0,,2024-01-09,26.03,False
T_1_212,46,116.0,19.0,2023-11-23,188.43,False
T_1_213,129,59.0,14.0,2024-03-29,25.66,True
T_1_214,79,18.0,5.0,2025-01-17,92.43,False
T_1_215,4,138.0,20.0,2023-12-09,18.61,True
T_1_216,91,189.0,3.0,2023-08-26,300.6,False
T_1_217,39,33.0,3.0,2024-04-11,,True
T_1_218,126,122.0,11.0,2023-07-23,232.74,True
T_1_219,28,127.0,8.0,2024-02-28,390.61,True
T_1_220,40,124.0,14.0,2023-08-04,31.17,True
T_1_221,95,147.0,5.0,2023-08-01,305.31,True
T_1_222,81,78.0,10.0,2025-04-04,23.7,True
T_1_223,85,169.0,18.0,2025-03-17,171.86,True
T_1_224,100,33.0,7.0,2023-11-18,,True
T_1_225,116,64.0,12.0,2023-09-23,281.42,True
T_1_226,5,156.0,8.0,2024-08-16,118.24,True
T_1_227,72,107.0,11.0,2025-03-03,365.2,False
T_1_228,120,127.0,1.0,2023-07-18,334.3,True
T_1_229,119,97.0,16.0,2024-01-10,382.28,False
T_1_230,140,21.0,18.0,2023-11-16,114.24,False
T_1_231,46,118.0,5.0,2024-01-19,480.45,False
T_1_232,119,62.0,9.0,2023-08-27,56.21,False
T_1_233,117,124.0,13.0,2023-06-14,253.48,False
T_1_234,70,176.0,18.0,2024-10-09,152.11,True
T_1_235,102,127.0,17.0,2024-09-15,101.01,True
T_1_236,50,200.0,11.0,2025-02-17,133.96,False
T_1_237,79,153.0,4.0,2025-05-08,29.78,False
T_1_238,39,149.0,16.0,2024-01-25,92.54,True
T_1_239,98,174.0,5.0,2023-06-04,358.83,False
T_1_240,135,59.0,13.0,2024-03-17,293.39,False
T_1_241,65,183.0,9.0,2023-06-20,362.42,True
T_1_242,150,107.0,4.0,2024-06-08,238.8,False
T_1_243,89,56.0,2.0,2025-03-18,334.65,False
T_1_244,80,171.0,18.0,2025-04-11,18.59,False
T_1_245,109,127.0,5.0,2023-11-14,403.86,True
T_1_246,85,162.0,12.0,2023-10-11,437.84,False
T_1_247,132,59.0,4.0,2025-01-04,111.87,False
T_1_248,95,154.0,4.0,2024-04-16,477.28,True
T_1_249,145,137.0,7.0,2024-11-11,355.55,True
T_1_250,92,174.0,6.0,2025-04-22,,True
T_1_251,83,56.0,16.0,2025-03-16,213.48,False
T_1_252,87,110.0,7.0,2024-05-02,454.85,False
T_1_253,66,181.0,18.0,2024-08-12,172.99,True
T_1_254,51,157.0,9.0,2025-01-12,427.23,True
T_1_255,15,118.0,1.0,2024-12-19,233.43,False
T_1_256,2,,14.0,2024-11-16,30.73,True
T_1_257,62,63.0,1.0,2023-10-14,298.45,True
T_1_258,77,9.0,13.0,2024-10-24,147.59,True
T_1_259,47,188.0,1.0,2024-03-06,486.27,True
T_1_260,88,197.0,2.0,2023-08-12,449.02,True
T_1_261,44,82.0,3.0,2024-05-12,257.54,False
T_1_262,80,27.0,7.0,2025-01-14,467.5,False
T_1_263,57,44.0,3.0,2024-11-11,112.55,True
T_1_264,88,84.0,20.0,2023-12-04,390.77,True
T_1_265,121,124.0,11.0,2024-04-15,438.71,True
T_1_266,56,38.0,10.0,2024-04-14,146.51,True
T_1_267,104,34.0,3.0,2024-05-01,438.9,False
T_1_268,148,51.0,7.0,2024-04-24,260.48,True
T_1_269,146,156.0,16.0,2024-05-31,303.65,True
T_1_270,31,138.0,2.0,2025-01-09,,True
T_1_271,18,48.0,3.0,2025-01-15,84.73,False
T_1_272,122,102.0,17.0,2023-12-25,468.19,False
T_1_273,60,159.0,5.0,2024-03-11,160.01,True
T_1_274,118,114.0,1.0,2024-02-15,252.52,True
T_1_275,50,39.0,3.0,2024-10-19,148.8,True
T_1_276,140,68.0,3.0,2023-08-30,270.19,True
T_1_277,136,185.0,10.0,2025-04-05,240.75,True
T_1_278,45,37.0,1.0,2023-06-03,212.55,False
T_1_279,148,161.0,20.0,2024-03-17,462.15,False
T_1_280,51,38.0,7.0,2024-04-08,373.86,True
T_1_281,75,138.0,3.0,2023-12-12,455.51,True
T_1_282,7,89.0,14.0,2025-04-13,343.19,True
T_1_283,66,141.0,15.0,2024-05-15,294.1,True
T_1_284,37,149.0,10.0,2024-02-21,428.38,False
T_1_285,94,4.0,,2023-05-19,205.67,True
T_1_286,73,146.0,11.0,2024-12-22,237.99,False
T_1_287,74,10.0,17.0,2024-04-20,216.01,False
T_1_288,35,149.0,7.0,2024-08-10,115.55,False
T_1_289,124,60.0,,2024-05-27,420.04,False
T_1_290,16,100.0,,2023-05-21,395.0,False
T_1_291,60,184.0,16.0,2023-08-16,485.94,True
T_1_292,48,42.0,7.0,2023-09-08,450.12,False
T_1_293,50,82.0,16.0,2024-11-25,246.23,True
T_1_294,115,55.0,10.0,2024-01-26,243.89,True
T_1_295,89,118.0,15.0,2025-02-13,408.21,True
T_1_296,129,135.0,4.0,2024-06-01,114.09,True
T_1_297,129,88.0,13.0,2024-11-15,56.45,True
T_1_298,133,34.0,18.0,2024-09-19,376.2,False
T_1_299,75,46.0,5.0,2024-09-12,44.03,True
T_1_300,101,198.0,2.0,2025-02-13,90.39,False
T_1_301,62,123.0,10.0,2024-08-28,276.37,True
T_1_302,50,143.0,4.0,2024-01-07,400.39,False
T_1_303,118,157.0,14.0,2024-04-28,,True
T_1_304,117,58.0,3.0,2024-11-04,233.05,False
T_1_305,112,44.0,13.0,2024-06-19,,True
T_1_306,56,100.0,16.0,2024-10-23,55.71,True
T_1_307,41,72.0,9.0,2024-06-23,67.29,True
T_1_308,96,173.0,15.0,2023-08-04,491.01,False
T_1_309,66,109.0,19.0,2024-07-18,237.14,True
T_1_310,137,114.0,5.0,2024-04-12,98.81,False
T_1_311,82,68.0,2.0,2024-03-06,385.75,False
T_1_312,8,159.0,17.0,2023-10-14,,False
T_1_313,59,122.0,13.0,2024-04-24,17.17,False
T_1_314,142,61.0,,2023-06-21,244.72,False
T_1_315,33,31.0,14.0,2024-07-10,401.87,False
T_1_316,97,101.0,7.0,2024-05-21,254.1,True
T_1_317,8,192.0,4.0,2023-05-27,78.12,True
T_1_318,54,129.0,13.0,2023-06-25,431.06,False
T_1_319,140,141.0,15.0,2024-06-29,431.2,False
T_1_320,137,134.0,11.0,2023-07-28,211.06,False
T_1_321,9,120.0,12.0,2025-03-15,342.73,False
T_1_322,30,67.0,7.0,2023-10-09,351.31,True
T_1_323,149,67.0,17.0,2024-10-10,206.97,False
T_1_324,33,193.0,8.0,2025-02-23,95.54,True
T_1_325,71,3.0,8.0,2023-09-03,119.81,False
T_1_326,67,34.0,7.0,2025-02-05,182.19,False
T_1_327,42,183.0,19.0,2024-02-18,253.21,True
T_1_328,68,6.0,15.0,2023-07-27,102.75,True
T_1_329,113,127.0,13.0,2025-04-23,241.19,False
T_1_330,3,51.0,8.0,2023-06-21,149.07,True
T_1_331,57,35.0,6.0,2024-08-22,111.59,False
T_1_332,135,79.0,1.0,2023-11-09,18.92,False
T_1_333,49,77.0,2.0,2023-09-15,119.1,True
T_1_334,108,7.0,17.0,2024-03-04,256.24,False
T_1_335,75,159.0,16.0,2024-11-25,314.25,True
T_1_336,31,7.0,18.0,2024-04-25,354.75,False
T_1_337,81,66.0,4.0,2023-12-19,307.69,False
T_1_338,28,25.0,19.0,2024-09-04,15.49,True
T_1_339,74,56.0,19.0,2023-06-30,179.47,False
T_1_340,6,149.0,6.0,2024-11-15,92.28,False
T_1_341,112,172.0,11.0,2024-07-05,97.56,False
T_1_342,29,16.0,11.0,2024-12-31,66.29,True
T_1_343,16,5.0,2.0,2023-07-09,102.7,False
T_1_344,123,123.0,12.0,2023-05-10,99.21,False
T_1_345,35,78.0,18.0,2025-04-05,205.01,True
T_1_346,108,113.0,16.0,2023-10-14,31.63,True
T_1_347,40,187.0,7.0,2024-03-07,216.6,True
T_1_348,114,177.0,1.0,2024-10-09,304.19,False
T_1_349,98,196.0,19.0,2024-03-10,193.26,True
T_1_350,59,103.0,19.0,2024-11-04,38.91,False
T_1_351,14,90.0,2.0,2025-01-07,309.33,False
T_1_352,39,20.0,11.0,2023-11-23,393.76,True
T_1_353,24,98.0,10.0,2024-04-04,157.78,False
T_1_354,133,169.0,16.0,2025-01-02,234.25,True
T_1_355,6,196.0,11.0,2024-04-28,299.45,True
T_1_356,73,11.0,18.0,2024-11-07,472.61,False
T_1_357,92,92.0,4.0,2024-06-26,326.84,True
T_1_358,78,8.0,17.0,2023-09-09,404.62,False
T_1_359,70,39.0,12.0,2024-12-02,439.94,True
T_1_360,7,9.0,20.0,2025-02-02,169.08,False
T_1_361,1,117.0,8.0,2025-02-24,484.6,True
T_1_362,12,141.0,13.0,2025-02-14,480.0,False
T_1_363,8,77.0,8.0,2024-05-08,402.3,True
T_1_364,68,75.0,13.0,2024-04-29,166.48,True
T_1_365,28,115.0,1.0,2024-08-05,29.09,False
T_1_366,144,9.0,5.0,2023-11-30,329.86,False
T_1_367,141,159.0,5.0,2024-03-09,308.19,False
T_1_368,63,169.0,19.0,2025-02-04,138.69,True
T_1_369,44,68.0,3.0,2024-01-18,107.74,False
T_1_370,19,128.0,10.0,2023-11-01,246.42,False
T_1_371,8,96.0,1.0,2023-06-14,247.64,True
T_1_372,88,146.0,4.0,2023-10-20,455.09,True
T_1_373,77,164.0,16.0,2023-06-08,422.12,False
T_1_374,81,49.0,9.0,2024-09-22,407.47,True
T_1_375,110,95.0,12.0,2024-02-03,,False
T_1_376,53,82.0,,2024-04-30,66.75,True
T_1_377,113,117.0,5.0,2024-01-17,29.65,False
T_1_378,11,186.0,8.0,2024-07-05,92.12,True
T_1_379,75,96.0,20.0,2024-02-23,54.99,False
T_1_380,61,189.0,6.0,2024-08-25,432.99,True
T_1_381,149,78.0,11.0,2023-07-04,430.45,True
T_1_382,110,164.0,13.0,2024-07-20,393.5,True
T_1_383,16,135.0,12.0,2024-04-28,401.79,False
T_1_384,3,175.0,12.0,2023-12-08,77.06,False
T_1_385,52,95.0,7.0,2023-05-10,199.48,False
T_1_386,101,111.0,20.0,2024-12-28,167.63,True
T_1_387,49,112.0,7.0,2024-05-15,451.2,True
T_1_388,92,127.0,5.0,2023-11-08,21.95,False
T_1_389,54,112.0,6.0,2024-08-10,76.57,False
T_1_390,114,150.0,18.0,2024-08-23,196.2,False
T_1_391,18,197.0,17.0,2023-06-15,263.16,True
T_1_392,49,124.0,11.0,2024-10-04,74.15,False
T_1_393,141,135.0,1.0,2024-09-18,263.8,True
T_1_394,130,89.0,14.0,2023-09-30,44.44,True
T_1_395,79,145.0,16.0,2024-12-27,341.55,False
T_1_396,113,186.0,15.0,2023-11-02,192.03,False
T_1_397,117,113.0,15.0,2025-05-06,205.0,True
T_1_398,125,64.0,3.0,2024-04-10,250.53,False
T_1_399,118,118.0,17.0,2025-02-04,246.08,False
T_1_400,43,25.0,10.0,2023-09-18,11.14,True
T_1_401,123,2.0,4.0,2023-11-27,111.95,True
T_1_402,64,148.0,18.0,2024-09-07,369.51,False
T_1_403,45,106.0,14.0,2024-06-17,360.53,False
T_1_404,107,22.0,1.0,2025-01-31,267.59,True
T_1_405,27,131.0,12.0,2024-06-01,,False
T_1_406,49,48.0,15.0,2023-08-18,14.13,False
T_1_407,64,143.0,14.0,2023-05-28,221.59,False
T_1_408,114,39.0,14.0,2023-05-30,427.65,False
T_1_409,130,121.0,16.0,2024-05-25,266.53,False
T_1_410,45,198.0,7.0,2023-10-15,325.64,True
T_1_411,38,171.0,18.0,2024-06-03,53.73,False
T_1_412,141,128.0,17.0,2025-05-05,416.08,True
T_1_413,72,156.0,20.0,2024-03-09,,False
T_1_414,26,46.0,16.0,2023-09-05,8.74,True
T_1_415,59,3.0,1.0,2024-04-02,242.73,False
T_1_416,64,29.0,15.0,2024-11-27,242.07,True
T_1_417,53,166.0,20.0,2024-10-10,23.93,False
T_1_418,48,115.0,15.0,2024-09-23,,True
T_1_419,61,121.0,9.0,2024-09-12,234.31,False
T_1_420,111,190.0,4.0,2023-07-09,342.93,False
T_1_421,10,149.0,13.0,2024-01-25,,False
T_1_422,28,62.0,2.0,2024-10-17,162.18,True
T_1_423,122,104.0,16.0,2023-05-21,120.66,False
T_1_424,106,49.0,15.0,2025-04-09,,True
T_1_425,118,133.0,2.0,2025-04-11,199.04,False
T_1_426,94,143.0,7.0,2024-05-08,370.55,True
T_1_427,77,,3.0,2023-05-10,91.71,True
T_1_428,57,189.0,13.0,2025-02-21,373.95,False
T_1_429,75,6.0,17.0,2025-05-05,20.86,True
T_1_430,13,180.0,19.0,2024-07-20,387.22,False
T_1_431,150,93.0,19.0,2024-10-31,269.67,True
T_1_432,55,30.0,7.0,2024-05-07,394.44,True
T_1_433,106,64.0,3.0,2023-12-24,197.78,False
T_1_434,1,87.0,12.0,2024-04-25,196.98,True
T_1_435,45,177.0,5.0,2024-02-28,172.26,False
T_1_436,35,172.0,8.0,2023-07-04,254.82,False
T_1_437,106,69.0,19.0,2024-11-21,493.52,True
T_1_438,34,181.0,13.0,2024-08-03,182.83,True
T_1_439,105,176.0,14.0,2023-10-28,33.36,True
T_1_440,92,137.0,7.0,2024-03-22,371.34,True
T_1_441,146,86.0,16.0,2025-01-07,166.75,True
T_1_442,99,130.0,9.0,2024-08-06,66.94,False
T_1_443,150,118.0,5.0,2023-06-18,422.08,False
T_1_444,39,106.0,3.0,2023-09-30,428.0,False
T_1_445,112,135.0,5.0,2025-05-02,446.48,True
T_1_446,33,127.0,,2024-08-27,98.5,True
T_1_447,135,94.0,14.0,2023-11-24,434.4,True
T_1_448,55,29.0,13.0,2024-11-15,324.05,False
T_1_449,96,147.0,16.0,2024-12-20,209.49,True
T_1_450,96,182.0,6.0,2024-06-03,298.17,False
T_1_451,90,103.0,16.0,2023-05-29,75.46,True
T_1_452,23,49.0,8.0,2024-03-08,,False
T_1_453,147,157.0,18.0,2024-09-24,290.41,True
T_1_454,38,52.0,8.0,2025-03-20,285.77,False
T_1_455,118,80.0,6.0,2023-08-07,88.2,False
T_1_456,53,3.0,16.0,2025-03-30,273.07,True
T_1_457,16,63.0,10.0,2023-09-26,369.17,False
T_1_458,2,97.0,2.0,2025-02-04,7.27,False
T_1_459,1,43.0,13.0,2023-09-22,497.25,False
T_1_460,55,47.0,9.0,2024-05-25,316.7,True
T_1_461,8,198.0,6.0,2024-04-03,161.11,False
T_1_462,34,166.0,16.0,2025-03-15,440.5,False
T_1_463,130,41.0,,2023-05-29,480.76,False
T_1_464,19,73.0,6.0,2025-01-29,51.27,True
T_1_465,99,178.0,19.0,2024-11-18,124.21,False
T_1_466,84,104.0,4.0,2025-04-27,391.28,False
T_1_467,150,76.0,12.0,2024-04-19,35.81,False
T_1_468,121,47.0,9.0,2024-04-16,236.1,True
T_1_469,37,19.0,14.0,2024-01-09,228.88,True
T_1_470,66,86.0,4.0,2025-02-15,30.59,True
T_1_471,96,30.0,19.0,2023-11-25,9.08,False
T_1_472,50,92.0,18.0,2023-10-06,20.2,False
T_1_473,150,16.0,12.0,2023-05-10,492.72,True
T_1_474,137,177.0,10.0,2025-03-15,13.85,False
T_1_475,99,29.0,20.0,2024-06-28,424.59,True
T_1_476,15,6.0,20.0,2024-11-03,447.41,False
T_1_477,144,91.0,11.0,2024-06-20,134.27,False
T_1_478,68,172.0,19.0,2024-08-02,47.5,False
T_1_479,36,36.0,17.0,2024-05-09,474.51,True
T_1_480,17,133.0,13.0,2024-09-02,197.65,False
T_1_481,63,49.0,3.0,2025-04-18,367.82,True
T_1_482,126,95.0,1.0,2024-01-27,370.5,True
