transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_5_102,18,180.0,14.0,2024-12-16,46.52,True
T_5_103,21,169.0,10.0,2025-01-11,102.78,False
T_5_104,60,171.0,19.0,2024-06-07,84.45,True
T_5_105,88,75.0,17.0,2024-04-17,,True
T_5_106,113,20.0,3.0,2024-05-08,288.17,False
T_5_107,42,176.0,7.0,2023-12-02,287.43,False
T_5_108,122,12.0,2.0,2024-05-10,80.58,True
T_5_109,31,189.0,10.0,2023-07-08,487.31,True
T_5_110,41,34.0,12.0,2024-05-03,281.54,False
T_5_111,9,148.0,17.0,2024-05-23,178.89,True
T_5_112,110,132.0,11.0,2024-10-02,129.9,False
T_5_113,137,53.0,2.0,2023-09-19,487.53,True
T_5_114,29,3.0,7.0,2024-07-11,209.73,True
T_5_115,124,57.0,14.0,2024-02-09,,True
T_5_116,63,47.0,9.0,2023-10-18,367.89,True
T_5_117,96,34.0,6.0,2023-09-28,65.18,False
T_5_118,135,66.0,15.0,2025-01-17,24.48,False
T_5_119,88,174.0,6.0,2024-05-03,495.32,False
T_5_120,92,170.0,6.0,2023-12-01,220.83,True
T_5_121,104,179.0,18.0,2025-02-21,143.1,False
T_5_122,148,16.0,10.0,2024-03-17,51.1,False
T_5_123,134,159.0,8.0,2023-08-22,378.5,True
T_5_124,110,6.0,7.0,2023-08-11,378.55,False
T_5_125,59,200.0,5.0,2024-12-01,74.78,False
T_5_126,44,194.0,8.0,2025-05-02,438.01,True
T_5_127,126,117.0,18.0,2023-11-10,240.11,True
T_5_128,9,127.0,20.0,2023-08-23,233.41,True
T_5_129,66,127.0,7.0,2024-09-21,479.38,True
T_5_130,121,80.0,,2025-04-10,45.48,True
T_5_131,127,150.0,2.0,2025-04-06,43.42,True
T_5_132,122,70.0,7.0,2023-06-16,482.12,True
T_5_133,100,111.0,7.0,2023-07-10,440.0,True
T_5_134,7,149.0,11.0,2025-01-15,165.88,True
T_5_135,118,181.0,4.0,2023-10-24,377.39,False
T_5_136,42,22.0,3.0,2023-11-09,108.73,False
T_5_137,18,144.0,3.0,2023-12-05,407.68,False
T_5_138,105,144.0,9.0,2024-10-01,399.57,False
T_5_139,114,99.0,16.0,2024-11-13,480.85,True
T_5_140,98,197.0,18.0,2024-05-13,,True
T_5_141,22,127.0,4.0,2024-08-04,182.93,False
T_5_142,98,151.0,9.0,2023-06-22,316.29,False
T_5_143,114,44.0,11.0,2023-09-28,422.83,True
T_5_144,44,37.0,16.0,2023-12-28,341.74,False
T_5_145,106,6.0,8.0,2024-07-08,270.65,True
T_5_146,106,160.0,11.0,2024-01-09,197.55,False
T_5_147,124,27.0,2.0,2024-05-17,92.82,False
T_5_148,134,146.0,2.0,2025-03-08,370.93,False
T_5_149,62,199.0,19.0,2025-01-24,173.05,False
T_5_150,145,59.0,14.0,2024-05-19,91.34,False
T_5_151,26,163.0,11.0,2023-06-03,216.71,True
T_5_152,144,34.0,9.0,2024-04-13,357.85,False
T_5_153,70,196.0,11.0,2023-08-05,458.19,False
T_5_154,123,113.0,7.0,2023-09-06,414.06,False
T_5_155,48,37.0,20.0,2024-05-11,265.09,True
T_5_156,133,22.0,20.0,2023-10-10,385.66,True
T_5_157,112,3.0,19.0,2024-08-25,247.78,True
T_5_158,48,129.0,5.0,2024-05-11,299.27,False
T_5_159,107,10.0,14.0,2023-06-28,414.53,False
T_5_160,65,135.0,11.0,2025-03-09,191.65,False
T_5_161,78,5.0,20.0,2024-12-14,,True
T_5_162,8,5.0,10.0,2023-08-24,351.66,True
T_5_163,94,161.0,16.0,2024-08-03,91.41,True
T_5_164,82,81.0,15.0,2023-10-29,234.18,True
T_5_165,40,117.0,12.0,2024-03-30,175.49,False
T_5_166,132,188.0,10.0,2024-10-03,208.2,False
T_5_167,47,74.0,20.0,2023-08-07,332.92,False
T_5_168,91,198.0,4.0,2023-11-11,325.15,True
T_5_169,39,58.0,19.0,2023-11-21,117.23,True
T_5_170,71,106.0,3.0,2024-03-17,69.17,True
T_5_171,108,15.0,9.0,2023-07-01,269.11,False
T_5_172,68,119.0,6.0,2024-10-04,19.38,False
T_5_173,65,5.0,19.0,2023-07-26,32.15,True
T_5_174,94,125.0,18.0,2024-04-05,262.16,True
T_5_175,101,180.0,14.0,2023-06-15,154.43,False
T_5_176,62,17.0,10.0,2025-02-26,397.31,False
T_5_177,78,169.0,5.0,2024-06-10,73.42,False
T_5_178,68,129.0,6.0,2024-04-07,178.55,False
T_5_179,19,122.0,20.0,2023-12-06,420.72,True
T_5_180,66,82.0,6.0,2024-12-29,352.92,True
T_5_181,5,173.0,16.0,2023-12-26,444.97,False
T_5_182,82,86.0,5.0,2024-08-26,450.32,True
T_5_183,1,197.0,10.0,2025-04-14,130.71,True
T_5_184,124,190.0,17.0,2024-03-20,146.53,False
T_5_185,24,138.0,20.0,2023-11-16,329.88,True
T_5_186,23,89.0,4.0,2023-08-17,394.01,True
T_5_187,121,7.0,18.0,2023-11-03,130.91,False
T_5_188,63,162.0,10.0,2024-01-05,359.37,True
T_5_189,114,178.0,18.0,2024-03-10,456.91,False
T_5_190,79,22.0,19.0,2024-08-25,158.61,False
T_5_191,96,37.0,11.0,2024-04-19,116.5,False
T_5_192,56,8.0,3.0,2025-04-12,328.64,False
T_5_193,83,78.0,6.0,2024-12-09,490.95,False
T_5_194,66,142.0,3.0,2024-08-14,257.4,True
T_5_195,30,57.0,9.0,2025-02-28,425.74,False
T_5_196,128,77.0,15.0,2024-02-24,168.87,True
T_5_197,21,26.0,3.0,2024-01-28,132.63,False
T_5_198,40,30.0,17.0,2023-06-02,393.03,False
T_5_199,112,52.0,10.0,2025-03-24,130.71,False
T_5_200,121,102.0,7.0,2024-04-21,265.41,True
T_5_201,93,189.0,19.0,2024-02-05,199.07,True
T_5_202,144,108.0,1.0,2023-08-02,396.02,True
T_5_203,138,138.0,4.0,2024-07-15,49.12,True
T_5_204,147,156.0,17.0,2024-08-12,496.43,True
T_5_205,68,144.0,14.0,2024-06-19,364.32,True
T_5_206,18,197.0,20.0,2023-10-01,230.39,True
T_5_207,8,55.0,9.0,2023-05-12,333.0,False
T_5_208,103,31.0,10.0,2024-04-26,200.13,True
T_5_209,62,4.0,13.0,2024-09-07,347.65,False
T_5_210,13,54.0,3.0,2025-04-05,324.92,False
T_5_211,111,187.0,19.0,2024-10-04,394.62,False
T_5_212,52,13.0,7.0,2024-03-28,150.98,True
T_5_213,63,80.0,13.0,2024-02-12,231.71,False
T_5_214,83,138.0,6.0,2023-05-28,100.22,False
T_5_215,116,113.0,2.0,2023-10-12,277.82,True
T_5_216,71,109.0,11.0,2024-10-13,268.75,True
T_5_217,122,169.0,1.0,2023-11-17,181.5,True
T_5_218,57,196.0,10.0,2024-03-24,437.09,True
T_5_219,148,57.0,9.0,2023-09-16,68.7,False
T_5_220,119,114.0,2.0,2025-01-20,43.5,False
T_5_221,131,85.0,1.0,2024-07-15,367.91,False
T_5_222,119,20.0,8.0,2024-07-02,179.72,True
T_5_223,140,57.0,10.0,2025-04-06,192.62,True
T_5_224,83,33.0,15.0,2023-10-27,480.46,False
T_5_225,128,174.0,1.0,2025-04-05,306.43,False
T_5_226,47,11.0,18.0,2024-06-22,312.73,True
T_5_227,106,31.0,8.0,2025-02-02,255.18,True
T_5_228,111,110.0,7.0,2024-12-02,494.79,False
T_5_229,97,195.0,3.0,2023-12-29,365.35,True
T_5_230,94,186.0,6.0,2024-01-27,176.48,False
T_5_231,72,123.0,11.0,2024-10-02,221.01,False
T_5_232,46,98.0,17.0,2023-10-29,145.34,True
T_5_233,115,121.0,16.0,2025-02-15,94.92,True
T_5_234,63,119.0,15.0,2024-12-22,127.6,False
T_5_235,84,35.0,10.0,2023-09-10,,False
T_5_236,14,93.0,20.0,2024-05-09,353.66,True
T_5_237,105,155.0,3.0,2023-10-23,431.44,True
T_5_238,140,92.0,14.0,2025-03-04,496.02,True
T_5_239,138,76.0,7.0,2024-12-06,385.99,False
T_5_240,46,59.0,18.0,2024-12-08,23.7,True
T_5_241,112,,9.0,2023-08-02,496.84,False
T_5_242,117,141.0,12.0,2025-04-30,14.67,True
T_5_243,38,146.0,3.0,2024-04-09,323.19,False
T_5_244,29,106.0,12.0,2024-04-23,54.63,True
T_5_245,25,5.0,6.0,2024-12-19,39.77,False
T_5_246,111,173.0,16.0,2024-06-27,151.18,True
T_5_247,46,133.0,17.0,2023-09-26,201.92,False
T_5_248,123,55.0,4.0,2024-08-24,11.58,False
T_5_249,23,188.0,11.0,2024-10-21,36.69,True
T_5_250,134,43.0,13.0,2025-02-19,158.69,False
T_5_251,117,31.0,19.0,2024-08-12,271.43,True
T_5_252,110,83.0,11.0,2023-12-31,326.43,True
T_5_253,119,1.0,16.0,2024-04-21,367.33,True
T_5_254,124,200.0,7.0,2023-12-13,11.82,False
T_5_255,12,106.0,7.0,2024-02-03,185.6,True
T_5_256,121,41.0,4.0,2023-06-07,298.69,True
T_5_257,17,68.0,15.0,2024-05-30,210.98,True
T_5_258,35,53.0,18.0,2023-06-12,230.91,True
T_5_259,149,11.0,19.0,2023-12-27,18.05,False
T_5_260,36,50.0,7.0,2025-04-29,89.56,True
T_5_261,65,166.0,6.0,2024-01-06,71.48,True
T_5_262,71,184.0,9.0,2024-08-04,203.72,True
T_5_263,16,134.0,2.0,2024-06-20,63.01,True
T_5_264,44,38.0,12.0,2023-06-30,338.95,False
T_5_265,93,15.0,14.0,2025-03-31,380.58,True
T_5_266,103,92.0,1.0,2024-02-04,143.32,True
T_5_267,100,97.0,13.0,2024-05-22,226.79,False
T_5_268,68,180.0,17.0,2024-10-08,259.27,True
T_5_269,75,20.0,10.0,2025-01-03,257.05,False
T_5_270,11,155.0,8.0,2023-06-28,132.4,False
T_5_271,8,26.0,,2024-02-23,384.14,False
T_5_272,129,24.0,14.0,2024-09-03,82.4,True
T_5_273,49,115.0,9.0,2025-05-03,93.56,True
T_5_274,67,48.0,8.0,2025-01-27,87.23,False
T_5_275,50,13.0,19.0,2023-09-06,162.12,False
T_5_276,85,120.0,18.0,2025-05-06,41.92,False
T_5_277,51,129.0,3.0,2024-07-10,409.38,False
T_5_278,33,151.0,1.0,2024-05-28,294.75,False
T_5_279,58,3.0,11.0,2023-12-24,176.61,False
T_5_280,8,97.0,12.0,2023-07-14,56.8,True
T_5_281,7,139.0,18.0,2023-10-08,227.55,False
T_5_282,69,40.0,13.0,2024-09-28,160.71,False
T_5_283,42,96.0,16.0,2024-05-27,264.75,True
T_5_284,41,158.0,9.0,2023-06-10,189.88,True
T_5_285,75,136.0,20.0,2024-08-18,83.54,False
T_5_286,146,8.0,18.0,2024-01-31,353.84,False
T_5_287,43,42.0,6.0,2024-12-05,474.9,False
T_5_288,38,23.0,5.0,2024-09-19,172.39,False
T_5_289,112,156.0,14.0,2023-12-16,39.17,False
T_5_290,146,144.0,19.0,2023-10-23,299.63,True
T_5_291,88,43.0,4.0,2025-04-08,75.58,True
T_5_292,52,44.0,6.0,2024-02-08,499.8,True
T_5_293,3,175.0,14.0,2024-03-10,474.72,False
T_5_294,78,68.0,12.0,2023-09-30,217.69,False
T_5_295,92,15.0,11.0,2023-09-24,50.94,False
T_5_296,118,137.0,15.0,2023-12-08,497.84,True
T_5_297,34,184.0,5.0,2024-01-18,361.97,True
T_5_298,5,162.0,13.0,2024-02-25,36.33,True
T_5_299,118,190.0,9.0,2023-07-14,306.1,False
T_5_300,63,191.0,18.0,2024-01-23,463.76,True
T_5_301,100,31.0,6.0,2023-07-29,181.7,False
T_5_302,40,146.0,3.0,2025-05-08,451.45,True
T_5_303,111,14.0,11.0,2025-04-07,164.15,False
T_5_304,91,138.0,20.0,2024-06-14,390.28,True
T_5_305,50,13.0,8.0,2023-09-08,82.25,True
T_5_306,144,56.0,8.0,2025-02-04,61.51,False
T_5_307,13,13.0,19.0,2024-03-23,397.17,False
T_5_308,25,137.0,18.0,2024-11-19,332.99,True
T_5_309,124,79.0,20.0,2024-10-22,436.48,True
T_5_310,63,82.0,9.0,2024-12-16,137.63,False
T_5_311,75,77.0,7.0,2024-10-27,395.38,True
T_5_312,108,175.0,18.0,2024-05-17,155.51,False
T_5_313,71,163.0,20.0,2025-02-22,129.05,False
T_5_314,90,123.0,18.0,2023-11-24,437.78,False
T_5_315,26,19.0,2.0,2024-09-16,279.78,False
T_5_316,1,86.0,1.0,2024-06-27,494.2,False
T_5_317,67,190.0,8.0,2025-02-12,7.47,False
T_5_318,97,10.0,6.0,2024-03-21,190.4,False
T_5_319,148,89.0,13.0,2023-11-10,243.62,False
T_5_320,75,160.0,15.0,2025-05-09,483.48,True
T_5_321,39,2.0,7.0,2025-04-08,250.91,True
T_5_322,147,153.0,15.0,2024-01-05,273.25,True
T_5_323,115,144.0,1.0,2023-10-22,441.77,False
T_5_324,56,76.0,19.0,2024-12-23,126.37,False
T_5_325,113,135.0,3.0,2023-12-09,414.68,False
T_5_326,34,103.0,17.0,2025-03-17,434.33,True
T_5_327,148,111.0,11.0,2025-04-13,462.23,True
T_5_328,46,21.0,17.0,2023-08-26,115.27,True
T_5_329,85,97.0,7.0,2025-02-09,,False
T_5_330,115,25.0,20.0,2024-07-20,328.46,True
T_5_331,49,111.0,1.0,2024-11-29,353.11,False
T_5_332,91,66.0,20.0,2023-07-01,102.11,True
T_5_333,1,34.0,5.0,2024-02-06,38.61,False
T_5_334,71,96.0,7.0,2024-07-05,342.59,False
T_5_335,129,87.0,3.0,2024-01-29,,True
T_5_336,54,196.0,3.0,2023-12-31,29.89,True
T_5_337,37,105.0,5.0,2024-12-22,,True
T_5_338,51,183.0,2.0,2023-08-25,35.99,False
T_5_339,92,61.0,13.0,2025-01-28,392.98,False
T_5_340,80,95.0,11.0,2023-06-12,432.04,False
T_5_341,70,125.0,11.0,2024-10-02,177.64,False
T_5_342,26,110.0,1.0,2024-07-07,457.31,False
T_5_343,123,91.0,2.0,2024-05-20,311.72,False
T_5_344,73,120.0,6.0,2023-06-11,255.41,False
T_5_345,36,146.0,7.0,2025-03-24,230.8,True
T_5_346,129,1.0,16.0,2023-08-11,47.57,False
T_5_347,139,119.0,16.0,2024-09-14,189.41,True
T_5_348,145,126.0,17.0,2025-04-30,488.1,False
T_5_349,139,97.0,10.0,2023-08-19,333.94,True
T_5_350,67,37.0,20.0,2024-08-07,227.26,True
T_5_351,29,2.0,14.0,2024-08-29,330.3,True
T_5_352,34,63.0,5.0,2023-09-10,128.97,False
T_5_353,105,96.0,9.0,2023-12-09,285.01,False
T_5_354,57,125.0,9.0,2025-02-11,368.68,False
T_5_355,22,187.0,2.0,2025-03-14,221.51,True
T_5_356,130,91.0,17.0,2024-04-10,52.75,True
T_5_357,79,173.0,2.0,2023-09-11,93.26,False
T_5_358,128,139.0,8.0,2024-04-13,,False
T_5_359,54,146.0,12.0,2024-07-07,301.27,False
T_5_360,110,154.0,9.0,2024-08-03,167.11,True
T_5_361,131,143.0,12.0,2025-01-07,23.36,False
T_5_362,96,200.0,9.0,2024-09-18,26.25,False
T_5_363,119,47.0,13.0,2024-01-08,489.1,False
T_5_364,31,83.0,1.0,2024-07-05,350.55,True
T_5_365,52,47.0,,2024-08-08,366.08,True
T_5_366,130,48.0,19.0,2024-02-01,286.58,True
T_5_367,58,100.0,1.0,2024-02-06,230.47,False
T_5_368,10,116.0,20.0,2025-04-10,480.57,False
T_5_369,142,133.0,4.0,2024-08-01,481.17,True
T_5_370,14,19.0,3.0,2025-02-04,157.54,False
T_5_371,135,25.0,1.0,2024-03-08,185.95,False
T_5_372,14,79.0,7.0,2025-02-20,113.38,True
T_5_373,60,72.0,11.0,2025-03-11,23.51,True
T_5_374,140,158.0,16.0,2023-05-17,181.8,True
T_5_375,129,189.0,16.0,2024-05-25,464.69,True
T_5_376,7,80.0,17.0,2023-06-08,377.81,True
T_5_377,56,30.0,12.0,2023-10-25,306.24,True
T_5_378,132,131.0,19.0,2024-06-28,452.69,False
T_5_379,26,98.0,4.0,2024-04-09,286.94,False
T_5_380,21,160.0,6.0,2024-09-09,381.12,True
T_5_381,57,2.0,14.0,2024-09-27,155.48,False
T_5_382,125,71.0,1.0,2024-05-04,239.57,True
T_5_383,75,134.0,2.0,2024-10-14,449.33,True
T_5_384,46,68.0,11.0,2024-11-28,482.89,True
T_5_385,106,108.0,3.0,2025-02-28,119.52,True
T_5_386,45,22.0,15.0,2025-02-14,232.55,False
T_5_387,51,173.0,4.0,2025-03-09,453.82,False
T_5_388,33,191.0,2.0,2024-02-26,81.71,False
T_5_389,28,172.0,,2024-11-23,35.82,False
T_5_390,94,2.0,16.0,2025-03-15,495.15,True
T_5_391,147,179.0,11.0,2024-03-12,352.06,True
T_5_392,108,164.0,20.0,2024-04-01,395.2,False
T_5_393,103,90.0,19.0,2024-02-19,456.46,False
T_5_394,129,158.0,9.0,2023-09-25,315.23,True
T_5_395,123,163.0,10.0,2023-11-07,259.17,True
T_5_396,130,16.0,18.0,2024-07-17,325.41,True
T_5_397,11,114.0,16.0,2025-02-24,191.11,False
T_5_398,99,73.0,1.0,2024-06-07,306.36,False
T_5_399,7,4.0,,2024-09-20,378.34,False
T_5_400,2,79.0,5.0,2023-09-28,301.42,True
T_5_401,8,96.0,10.0,2024-05-20,40.17,True
T_5_402,146,195.0,15.0,2024-01-13,144.18,False
T_5_403,67,187.0,15.0,2023-07-27,191.6,True
T_5_404,136,165.0,16.0,2024-08-29,439.61,True
T_5_405,28,200.0,7.0,2025-02-07,138.24,False
T_5_406,86,29.0,6.0,2024-10-30,42.46,True
T_5_407,150,17.0,16.0,2024-07-10,346.99,False
T_5_408,4,14.0,4.0,2025-02-11,96.12,False
T_5_409,90,28.0,,2024-04-11,228.04,False
T_5_410,68,197.0,5.0,2024-01-30,467.07,False
T_5_411,132,137.0,12.0,2023-09-01,182.57,True
T_5_412,59,153.0,6.0,2024-09-04,161.98,True
T_5_413,90,152.0,10.0,2025-01-15,205.22,True
T_5_414,99,117.0,6.0,2023-11-07,362.27,False
T_5_415,15,63.0,10.0,2025-03-06,27.87,False
T_5_416,55,175.0,17.0,2024-04-12,331.91,True
T_5_417,49,56.0,2.0,2025-03-31,24.77,True
T_5_418,135,90.0,7.0,2024-02-27,320.05,True
T_5_419,107,25.0,19.0,2024-08-24,421.14,True
T_5_420,123,159.0,16.0,2024-03-12,82.64,False
T_5_421,103,11.0,20.0,2024-09-13,479.78,True
T_5_422,131,137.0,19.0,2024-12-22,60.43,True
T_5_423,24,165.0,19.0,2023-06-22,152.12,False
T_5_424,78,24.0,16.0,2023-07-01,373.74,False
T_5_425,2,193.0,10.0,2023-05-12,232.35,True
T_5_426,54,183.0,9.0,2024-06-29,477.82,False
T_5_427,25,197.0,1.0,2024-01-18,293.98,True
T_5_428,75,95.0,10.0,2024-07-09,15.48,False
T_5_429,1,89.0,20.0,2024-08-16,96.76,False
T_5_430,1,130.0,5.0,2024-03-18,110.84,True
T_5_431,112,148.0,6.0,2025-02-23,269.07,True
T_5_432,101,159.0,16.0,2024-08-25,463.69,True
T_5_433,90,131.0,3.0,2023-06-11,279.99,True
T_5_434,113,162.0,6.0,2023-10-17,287.48,True
T_5_435,86,158.0,18.0,2023-11-15,103.78,False
T_5_436,59,157.0,7.0,2024-05-26,445.8,False
T_5_437,108,148.0,20.0,2024-11-09,264.87,True
T_5_438,115,26.0,20.0,2024-09-29,98.08,True
T_5_439,46,40.0,3.0,2024-01-24,114.88,False
T_5_440,109,192.0,19.0,2024-01-21,123.05,True
T_5_441,6,24.0,19.0,2024-11-25,59.31,False
T_5_442,149,135.0,11.0,2023-09-13,441.76,True
T_5_443,106,91.0,12.0,2024-02-28,207.06,True
T_5_444,121,42.0,12.0,2024-03-19,139.75,True
T_5_445,24,68.0,12.0,2023-07-08,80.82,False
T_5_446,141,69.0,13.0,2023-10-12,481.28,False
T_5_447,139,153.0,16.0,2024-07-09,120.86,True
T_5_448,64,51.0,17.0,2023-08-09,240.73,True
T_5_449,41,156.0,10.0,2024-09-07,133.36,False
T_5_450,23,110.0,13.0,2024-05-30,147.68,True
T_5_451,49,148.0,5.0,2024-07-18,456.38,False
T_5_452,127,104.0,8.0,2023-09-01,44.2,False
T_5_453,126,146.0,1.0,2024-05-16,,False
T_5_454,105,188.0,9.0,2024-05-20,223.77,False
T_5_455,142,96.0,13.0,2023-07-24,288.78,True
T_5_456,54,165.0,20.0,2025-04-29,104.2,False
T_5_457,12,195.0,15.0,2025-02-08,260.77,True
T_5_458,92,186.0,2.0,2023-05-28,57.51,False
T_5_459,133,188.0,19.0,2024-11-24,19.99,True
T_5_460,148,95.0,9.0,2025-04-07,171.26,True
T_5_461,125,123.0,5.0,2024-12-15,409.91,False
T_5_462,45,150.0,17.0,2023-07-26,18.03,True
T_5_463,45,170.0,7.0,2025-03-06,268.72,False
T_5_464,47,169.0,20.0,2023-11-04,204.1,True
T_5_465,141,42.0,18.0,2023-07-06,256.72,False
T_5_466,51,10.0,3.0,2024-09-24,157.67,False
T_5_467,4,84.0,5.0,2023-07-23,166.74,True
T_5_468,57,166.0,7.0,2024-12-19,40.83,False
T_5_469,98,169.0,18.0,2023-06-15,210.24,False
T_5_470,144,84.0,14.0,2023-11-01,218.69,False
T_5_471,7,84.0,11.0,2024-04-23,467.76,False
T_5_472,145,78.0,2.0,2024-02-09,71.37,True
T_5_473,89,18.0,6.0,2023-06-12,433.97,True
T_5_474,125,22.0,5.0,2024-01-30,352.36,False
T_5_475,62,55.0,17.0,2024-10-11,161.24,False
T_5_476,39,134.0,19.0,2024-10-07,307.27,False
T_5_477,23,43.0,16.0,2025-03-15,389.76,True
T_5_478,36,75.0,8.0,2023-08-11,248.73,True
T_5_479,37,17.0,13.0,2024-06-13,320.63,False
T_5_480,95,65.0,9.0,2025-04-30,296.26,True
T_5_481,111,81.0,10.0,2023-12-26,497.37,False
