transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_4_77,49,115.0,4.0,2023-06-18,107.85,True
T_4_78,60,19.0,19.0,2024-11-10,64.96,False
T_4_79,133,193.0,2.0,2024-01-14,363.65,True
T_4_80,29,106.0,16.0,2024-01-30,80.54,True
T_4_81,7,194.0,7.0,2024-12-08,484.6,True
T_4_82,62,77.0,4.0,2025-01-23,439.52,True
T_4_83,45,146.0,16.0,2024-10-23,389.36,True
T_4_84,11,150.0,9.0,2024-03-10,378.46,False
T_4_85,114,200.0,3.0,2023-07-22,441.64,False
T_4_86,149,141.0,12.0,2024-07-02,156.67,True
T_4_87,89,157.0,12.0,2024-09-12,57.8,False
T_4_88,118,197.0,10.0,2024-10-09,198.14,False
T_4_89,106,37.0,6.0,2024-01-26,88.32,True
T_4_90,109,90.0,3.0,2024-07-17,101.32,True
T_4_91,126,140.0,6.0,2023-07-03,35.07,True
T_4_92,112,177.0,8.0,2023-09-23,129.88,False
T_4_93,58,39.0,17.0,2024-01-23,207.75,False
T_4_94,90,124.0,10.0,2023-11-08,12.3,True
T_4_95,92,127.0,8.0,2023-08-16,356.1,True
T_4_96,137,73.0,1.0,2023-09-02,101.38,True
T_4_97,104,49.0,12.0,2023-05-16,70.23,False
T_4_98,109,44.0,19.0,2024-12-27,333.73,False
T_4_99,117,89.0,3.0,2023-09-23,90.64,True
T_4_100,106,115.0,2.0,2024-06-13,248.55,True
T_4_101,51,4.0,2.0,2024-04-02,429.4,False
T_4_102,19,150.0,18.0,2024-05-11,315.75,True
T_4_103,140,63.0,13.0,2024-04-19,380.77,False
T_4_104,114,195.0,12.0,2024-05-30,456.15,True
T_4_105,90,195.0,10.0,2023-07-10,183.63,False
T_4_106,105,99.0,14.0,2024-03-03,117.64,True
T_4_107,31,47.0,1.0,2024-08-31,116.7,False
T_4_108,132,34.0,3.0,2025-03-01,285.2,False
T_4_109,15,39.0,15.0,2024-03-04,90.9,True
T_4_110,111,109.0,15.0,2024-06-05,125.91,True
T_4_111,101,148.0,15.0,2025-01-12,161.64,False
T_4_112,99,183.0,7.0,2023-10-12,328.7,True
T_4_113,60,157.0,2.0,2024-11-21,339.74,True
T_4_114,71,87.0,8.0,2023-12-09,214.62,True
T_4_115,50,57.0,2.0,2024-01-23,366.83,False
T_4_116,87,127.0,10.0,2024-06-25,323.3,True
T_4_117,14,182.0,6.0,2023-11-24,44.29,False
T_4_118,33,49.0,10.0,2024-10-09,415.64,True
T_4_119,83,184.0,19.0,2024-10-20,416.12,False
T_4_120,133,198.0,13.0,2023-08-06,85.27,True
T_4_121,110,28.0,9.0,2024-05-26,33.07,False
T_4_122,5,42.0,11.0,2025-04-01,92.56,True
T_4_123,123,85.0,9.0,2025-04-12,31.69,False
T_4_124,136,31.0,5.0,2024-04-14,372.53,True
T_4_125,136,117.0,10.0,2023-05-31,238.01,True
T_4_126,16,15.0,2.0,2024-01-10,118.56,True
T_4_127,99,103.0,14.0,2024-10-28,420.57,True
T_4_128,26,7.0,7.0,2025-03-02,198.68,True
T_4_129,118,194.0,2.0,2024-06-17,416.53,False
T_4_130,97,162.0,,2024-07-08,454.26,False
T_4_131,142,123.0,20.0,2024-07-13,224.37,True
T_4_132,10,40.0,12.0,2024-05-13,455.85,True
T_4_133,142,150.0,16.0,2025-02-28,235.76,True
T_4_134,126,34.0,15.0,2025-03-06,199.95,False
T_4_135,4,181.0,10.0,2023-09-01,130.64,False
T_4_136,72,62.0,6.0,2024-06-11,24.67,False
T_4_137,83,56.0,10.0,2023-08-06,49.61,False
T_4_138,97,143.0,17.0,2024-06-30,60.79,False
T_4_139,107,81.0,18.0,2024-11-22,343.22,True
T_4_140,85,56.0,14.0,2025-01-15,105.01,True
T_4_141,85,109.0,5.0,2024-03-23,180.58,True
T_4_142,63,151.0,13.0,2025-02-24,341.31,False
T_4_143,115,149.0,2.0,2023-12-05,411.34,False
T_4_144,26,14.0,,2023-12-15,453.87,False
T_4_145,3,47.0,1.0,2023-10-18,494.61,True
T_4_146,86,165.0,3.0,2023-12-29,67.27,False
T_4_147,131,135.0,3.0,2023-11-01,470.74,False
T_4_148,149,5.0,1.0,2023-08-15,464.38,True
T_4_149,108,76.0,10.0,2025-02-10,255.54,True
T_4_150,102,22.0,6.0,2025-03-14,170.58,True
T_4_151,122,164.0,3.0,2024-12-17,340.25,False
T_4_152,127,43.0,4.0,2024-08-08,35.66,False
T_4_153,117,91.0,13.0,2024-07-15,432.18,True
T_4_154,127,172.0,18.0,2023-11-24,460.63,True
T_4_155,89,66.0,10.0,2025-03-12,422.04,True
T_4_156,148,103.0,18.0,2024-10-16,384.89,True
T_4_157,11,13.0,3.0,2023-09-01,191.21,False
T_4_158,40,79.0,15.0,2023-06-09,313.13,True
T_4_159,70,56.0,5.0,2024-03-29,371.12,False
T_4_160,135,146.0,15.0,2023-08-20,41.23,True
T_4_161,103,106.0,1.0,2024-08-12,82.68,False
T_4_162,133,129.0,3.0,2025-01-02,100.69,False
T_4_163,71,183.0,4.0,2024-10-01,490.28,False
T_4_164,143,108.0,16.0,2024-09-11,173.02,True
T_4_165,79,160.0,9.0,2025-02-08,43.49,False
T_4_166,11,179.0,1.0,2024-10-31,190.8,True
T_4_167,23,,10.0,2023-05-24,364.1,True
T_4_168,35,86.0,,2023-05-29,53.68,True
T_4_169,146,185.0,7.0,2024-07-08,417.37,False
T_4_170,30,2.0,17.0,2025-03-23,256.17,False
T_4_171,7,100.0,4.0,2023-10-02,295.16,False
T_4_172,9,145.0,19.0,2024-03-09,208.29,False
T_4_173,18,150.0,13.0,2024-01-07,269.86,True
T_4_174,138,118.0,20.0,2024-07-23,61.91,True
T_4_175,97,73.0,10.0,2023-06-06,333.2,False
T_4_176,65,98.0,5.0,2024-01-17,457.28,True
T_4_177,94,200.0,12.0,2024-04-30,201.54,True
T_4_178,6,97.0,20.0,2023-07-06,199.11,True
T_4_179,16,137.0,19.0,2024-12-29,390.77,False
T_4_180,125,31.0,1.0,2024-01-05,118.23,False
T_4_181,133,167.0,15.0,2024-10-25,32.58,False
T_4_182,21,81.0,20.0,2024-06-19,400.5,False
T_4_183,93,178.0,11.0,2023-12-23,439.25,False
T_4_184,59,139.0,10.0,2024-03-08,307.41,False
T_4_185,19,183.0,7.0,2024-10-09,197.31,True
T_4_186,83,176.0,18.0,2023-07-30,108.58,True
T_4_187,27,14.0,18.0,2023-05-29,458.92,True
T_4_188,127,27.0,2.0,2023-07-09,240.21,False
T_4_189,74,135.0,8.0,2024-06-03,355.57,True
T_4_190,108,184.0,14.0,2024-04-04,40.64,False
T_4_191,60,13.0,11.0,2024-11-06,75.36,True
T_4_192,18,37.0,4.0,2023-11-12,254.25,False
T_4_193,16,20.0,1.0,2024-10-18,118.93,False
T_4_194,106,9.0,5.0,2023-07-21,229.8,True
T_4_195,16,34.0,19.0,2024-05-27,384.06,False
T_4_196,31,193.0,8.0,2023-09-28,229.25,False
T_4_197,30,144.0,4.0,2024-01-05,15.58,True
T_4_198,125,188.0,7.0,2023-09-29,391.75,True
T_4_199,63,7.0,,2024-06-14,499.9,True
T_4_200,83,146.0,6.0,2024-09-24,285.19,True
T_4_201,87,172.0,14.0,2025-01-21,393.7,True
T_4_202,142,127.0,14.0,2023-12-22,178.89,True
T_4_203,120,55.0,1.0,2024-03-22,291.22,False
T_4_204,49,78.0,8.0,2024-06-09,249.82,False
T_4_205,120,56.0,2.0,2023-07-22,454.49,False
T_4_206,10,84.0,4.0,2023-09-09,493.56,True
T_4_207,1,161.0,17.0,2024-09-29,328.48,True
T_4_208,87,83.0,14.0,2024-10-02,,False
T_4_209,126,105.0,13.0,2024-01-25,372.5,True
T_4_210,33,43.0,6.0,2024-03-11,110.78,True
T_4_211,36,108.0,2.0,2024-07-07,108.3,True
T_4_212,76,30.0,8.0,2023-06-07,195.68,False
T_4_213,119,88.0,,2023-10-04,183.99,False
T_4_214,94,88.0,20.0,2024-09-07,494.09,True
T_4_215,84,2.0,20.0,2024-03-31,,True
T_4_216,105,74.0,1.0,2023-09-29,53.21,True
T_4_217,94,52.0,12.0,2024-04-21,,False
T_4_218,77,95.0,15.0,2024-06-29,247.7,True
T_4_219,135,181.0,3.0,2024-10-11,391.54,True
T_4_220,22,150.0,14.0,2024-07-19,300.29,True
T_4_221,104,92.0,6.0,2024-07-15,15.56,True
T_4_222,110,126.0,4.0,2024-12-23,,False
T_4_223,12,8.0,11.0,2025-02-15,145.59,True
T_4_224,37,165.0,11.0,2024-01-22,236.1,False
T_4_225,29,85.0,11.0,2025-04-24,10.25,True
T_4_226,138,117.0,17.0,2025-02-13,47.43,False
T_4_227,96,94.0,6.0,2023-08-06,335.77,False
T_4_228,144,91.0,16.0,2023-08-23,292.93,False
T_4_229,85,48.0,20.0,2025-03-29,208.6,False
T_4_230,19,16.0,17.0,2024-09-13,119.09,False
T_4_231,70,90.0,18.0,2024-12-09,440.23,False
T_4_232,92,63.0,14.0,2024-11-26,64.94,False
T_4_233,10,146.0,4.0,2025-04-02,49.94,False
T_4_234,97,136.0,3.0,2024-11-18,199.09,True
T_4_235,129,179.0,3.0,2023-10-16,57.81,True
T_4_236,108,139.0,10.0,2024-01-11,122.64,True
T_4_237,14,135.0,4.0,2023-10-12,48.65,False
T_4_238,73,90.0,12.0,2024-12-14,424.79,True
T_4_239,105,37.0,15.0,2024-12-21,103.42,False
T_4_240,103,141.0,5.0,2024-10-24,,False
T_4_241,5,175.0,11.0,2025-03-28,277.94,True
T_4_242,87,129.0,8.0,2024-11-29,85.81,True
T_4_243,20,86.0,19.0,2025-01-14,107.12,True
T_4_244,82,82.0,4.0,2024-04-29,195.2,False
T_4_245,48,78.0,15.0,2024-04-10,431.68,False
T_4_246,120,130.0,5.0,2024-11-19,169.45,True
T_4_247,77,133.0,6.0,2024-11-17,233.59,False
T_4_248,81,179.0,9.0,2024-05-04,240.85,True
T_4_249,32,164.0,15.0,2024-02-16,395.71,True
T_4_250,37,182.0,5.0,2024-08-02,345.59,False
T_4_251,62,200.0,8.0,2023-05-12,284.57,False
T_4_252,83,68.0,1.0,2024-08-20,212.9,False
T_4_253,24,25.0,11.0,2024-07-17,173.65,True
T_4_254,91,56.0,10.0,2024-01-01,291.84,True
T_4_255,110,105.0,8.0,2023-06-01,13.21,True
T_4_256,18,144.0,4.0,2025-05-08,9.97,False
T_4_257,18,70.0,10.0,2024-05-20,,True
T_4_258,103,180.0,14.0,2024-09-12,18.81,False
T_4_259,34,156.0,20.0,2024-11-10,250.47,True
T_4_260,40,165.0,13.0,2025-01-18,68.6,False
T_4_261,25,127.0,11.0,2024-12-01,398.17,False
T_4_262,114,95.0,8.0,2024-04-25,499.16,True
T_4_263,54,36.0,14.0,2023-10-18,339.23,True
T_4_264,134,158.0,16.0,2023-10-30,458.26,False
T_4_265,13,44.0,2.0,2023-11-13,370.56,False
T_4_266,139,130.0,5.0,2023-07-16,470.41,True
T_4_267,133,17.0,13.0,2023-06-24,230.48,True
T_4_268,13,59.0,19.0,2024-08-09,287.35,True
T_4_269,52,146.0,1.0,2023-11-16,479.14,True
T_4_270,60,170.0,18.0,2023-10-30,347.14,False
T_4_271,24,188.0,14.0,2023-10-20,256.82,True
T_4_272,45,114.0,14.0,2023-05-23,73.68,False
T_4_273,77,175.0,19.0,2024-02-22,7.13,True
T_4_274,73,189.0,2.0,2024-02-09,399.13,False
T_4_275,19,161.0,4.0,2024-08-19,16.3,True
T_4_276,102,5.0,20.0,2023-07-20,211.31,True
T_4_277,129,72.0,1.0,2025-03-31,423.16,True
T_4_278,38,125.0,1.0,2024-06-08,32.71,True
T_4_279,116,99.0,15.0,2024-04-17,309.94,True
T_4_280,27,55.0,7.0,2024-09-18,216.38,False
T_4_281,45,141.0,7.0,2025-01-03,484.36,False
T_4_282,109,145.0,20.0,2023-05-21,432.36,True
T_4_283,39,76.0,1.0,2024-10-31,308.48,True
T_4_284,19,162.0,18.0,2024-09-26,423.71,False
T_4_285,133,106.0,10.0,2024-10-08,181.82,False
T_4_286,10,74.0,10.0,2024-11-16,319.88,False
T_4_287,53,12.0,4.0,2024-06-07,50.38,False
T_4_288,21,90.0,10.0,2023-08-21,188.66,True
T_4_289,75,161.0,14.0,2025-01-01,192.91,True
T_4_290,135,145.0,15.0,2023-06-30,326.0,True
T_4_291,133,129.0,19.0,2024-12-03,302.38,True
T_4_292,95,68.0,3.0,2025-04-09,31.51,True
T_4_293,20,40.0,16.0,2024-01-06,465.28,False
T_4_294,91,171.0,6.0,2024-09-17,169.51,True
T_4_295,19,194.0,14.0,2024-09-24,15.74,True
T_4_296,114,194.0,15.0,2023-06-02,212.06,False
T_4_297,139,107.0,13.0,2024-01-18,127.03,True
T_4_298,148,181.0,5.0,2024-11-19,147.86,True
T_4_299,17,179.0,9.0,2024-01-09,178.24,True
T_4_300,85,136.0,8.0,2023-06-13,90.6,False
T_4_301,64,68.0,8.0,2024-02-17,247.62,True
T_4_302,25,94.0,3.0,2023-05-27,126.4,True
T_4_303,53,70.0,16.0,2024-02-13,471.68,False
T_4_304,144,132.0,8.0,2024-08-30,143.26,True
T_4_305,123,187.0,14.0,2025-02-08,388.49,True
T_4_306,96,123.0,1.0,2024-12-01,43.25,True
T_4_307,146,28.0,7.0,2024-01-06,287.16,False
T_4_308,21,135.0,,2023-11-05,483.87,False
T_4_309,119,93.0,1.0,2024-12-19,132.9,False
T_4_310,55,116.0,13.0,2024-11-02,361.63,True
T_4_311,120,24.0,5.0,2024-04-08,499.74,True
T_4_312,138,17.0,2.0,2024-08-25,131.25,False
T_4_313,108,125.0,4.0,2025-02-21,51.93,True
T_4_314,35,23.0,17.0,2023-09-30,225.24,False
T_4_315,98,13.0,17.0,2025-04-02,155.94,False
T_4_316,103,57.0,13.0,2024-11-21,351.64,True
T_4_317,69,31.0,1.0,2024-01-02,222.99,False
T_4_318,9,126.0,7.0,2024-02-14,109.08,True
T_4_319,6,87.0,14.0,2025-01-12,156.44,True
T_4_320,145,77.0,1.0,2024-01-22,162.77,True
T_4_321,138,187.0,13.0,2023-08-21,33.99,True
T_4_322,85,51.0,1.0,2023-08-04,158.03,True
T_4_323,26,177.0,1.0,2023-11-05,446.85,False
T_4_324,122,155.0,8.0,2025-01-31,186.83,False
T_4_325,54,115.0,10.0,2023-09-24,85.76,False
T_4_326,101,133.0,4.0,2025-04-19,395.55,False
T_4_327,94,78.0,1.0,2025-05-08,,True
T_4_328,126,95.0,13.0,2023-06-05,348.44,True
T_4_329,83,178.0,7.0,2024-05-25,,True
T_4_330,150,29.0,6.0,2025-01-16,19.34,True
T_4_331,51,124.0,12.0,2024-03-08,277.89,True
T_4_332,99,170.0,1.0,2025-02-20,171.52,False
T_4_333,147,127.0,15.0,2023-11-13,497.57,True
T_4_334,113,115.0,18.0,2024-06-30,256.89,False
T_4_335,97,75.0,19.0,2023-09-11,175.6,False
T_4_336,136,141.0,17.0,2024-03-04,68.72,True
T_4_337,16,35.0,12.0,2024-04-14,362.15,False
T_4_338,24,149.0,6.0,2023-10-15,335.73,True
T_4_339,141,83.0,14.0,2024-11-15,320.37,True
T_4_340,58,169.0,1.0,2023-09-07,479.11,False
T_4_341,90,69.0,16.0,2024-03-18,187.01,False
T_4_342,9,56.0,8.0,2025-01-06,435.37,False
T_4_343,86,147.0,8.0,2024-07-23,171.92,False
T_4_344,143,190.0,7.0,2024-03-12,90.57,False
T_4_345,114,152.0,1.0,2023-07-21,31.23,False
T_4_346,148,180.0,3.0,2024-12-10,286.79,False
T_4_347,74,163.0,9.0,2025-02-20,290.89,False
T_4_348,128,15.0,19.0,2024-02-29,20.42,False
T_4_349,79,102.0,18.0,2025-03-07,184.67,True
T_4_350,130,58.0,11.0,2023-10-22,179.08,True
T_4_351,50,200.0,2.0,2025-02-08,292.42,False
T_4_352,82,91.0,7.0,2023-06-06,44.2,False
T_4_353,68,11.0,18.0,2025-01-20,58.72,False
T_4_354,77,199.0,17.0,2024-04-28,313.24,True
T_4_355,83,79.0,18.0,2024-06-11,475.11,False
T_4_356,12,33.0,5.0,2023-07-03,219.27,True
T_4_357,123,95.0,13.0,2025-01-26,8.66,True
T_4_358,113,123.0,9.0,2025-02-06,265.89,False
T_4_359,80,174.0,2.0,2023-11-09,493.29,True
T_4_360,87,83.0,6.0,2025-01-31,330.96,True
T_4_361,27,17.0,6.0,2024-07-29,426.48,False
T_4_362,1,20.0,19.0,2024-11-17,149.73,False
T_4_363,145,46.0,19.0,2024-11-08,412.8,True
T_4_364,93,123.0,7.0,2024-06-08,187.28,False
T_4_365,111,157.0,6.0,2024-06-24,433.81,True
T_4_366,123,135.0,17.0,2023-09-30,120.56,True
T_4_367,31,172.0,13.0,2024-09-10,128.38,True
T_4_368,29,116.0,8.0,2025-03-26,147.3,True
T_4_369,82,186.0,17.0,2024-01-13,152.58,True
T_4_370,17,141.0,6.0,2025-03-02,318.75,True
T_4_371,96,146.0,2.0,2024-01-08,335.47,False
T_4_372,114,19.0,3.0,2023-06-19,,False
T_4_373,70,149.0,15.0,2025-03-19,216.68,True
T_4_374,113,133.0,18.0,2024-07-28,292.15,True
T_4_375,140,76.0,7.0,2023-08-12,21.38,False
T_4_376,87,176.0,4.0,2025-03-29,116.99,False
T_4_377,109,180.0,20.0,2025-02-26,129.72,False
T_4_378,73,145.0,20.0,2023-09-07,396.03,True
T_4_379,82,154.0,17.0,2025-01-31,68.67,True
T_4_380,12,139.0,6.0,2025-02-08,18.49,True
T_4_381,25,58.0,2.0,2023-11-16,228.43,False
T_4_382,25,130.0,5.0,2023-10-13,314.43,True
T_4_383,3,75.0,20.0,2023-11-11,478.25,True
T_4_384,106,17.0,,2023-09-13,74.14,False
T_4_385,59,141.0,16.0,2024-01-20,124.14,False
T_4_386,85,87.0,16.0,2024-10-29,31.77,True
T_4_387,90,107.0,19.0,2025-01-10,89.77,False
T_4_388,52,61.0,4.0,2023-12-16,6.73,False
T_4_389,27,179.0,18.0,2024-06-09,142.25,False
T_4_390,118,102.0,2.0,2024-01-05,263.48,False
T_4_391,72,21.0,6.0,2024-02-11,108.81,False
T_4_392,61,167.0,9.0,2025-02-15,171.14,False
T_4_393,79,128.0,17.0,2024-04-30,430.6,False
T_4_394,11,186.0,9.0,2024-10-03,403.35,True
T_4_395,88,4.0,,2024-07-29,399.34,False
T_4_396,14,40.0,7.0,2024-07-31,472.72,False
T_4_397,92,24.0,16.0,2025-02-09,134.45,True
T_4_398,62,167.0,17.0,2024-02-11,422.54,True
T_4_399,21,20.0,1.0,2024-03-16,73.1,False
T_4_400,24,172.0,4.0,2024-10-30,,False
T_4_401,103,174.0,16.0,2023-11-22,70.73,True
T_4_402,147,109.0,7.0,2024-11-06,416.23,False
T_4_403,11,18.0,9.0,2025-03-29,475.85,False
T_4_404,135,159.0,3.0,2023-12-04,386.22,False
T_4_405,77,181.0,12.0,2023-10-24,484.72,True
T_4_406,83,47.0,10.0,2024-02-27,408.08,False
T_4_407,117,56.0,17.0,2023-06-19,,True
T_4_408,15,53.0,15.0,2025-01-29,371.5,False
T_4_409,38,151.0,12.0,2024-05-11,402.28,True
T_4_410,2,188.0,8.0,2023-08-13,116.3,False
T_4_411,71,120.0,13.0,2024-10-04,149.9,True
T_4_412,18,154.0,8.0,2025-01-31,335.81,True
T_4_413,135,181.0,15.0,2025-03-30,41.05,False
T_4_414,20,81.0,10.0,2025-01-14,310.31,True
T_4_415,56,116.0,7.0,2024-10-17,359.23,True
T_4_416,51,21.0,14.0,2025-03-13,451.45,False
T_4_417,128,12.0,17.0,2023-08-22,474.32,True
T_4_418,49,169.0,2.0,2023-06-05,279.3,True
T_4_419,77,51.0,3.0,2023-10-31,486.85,False
T_4_420,62,23.0,10.0,2024-03-14,12.24,True
T_4_421,133,146.0,11.0,2024-06-15,479.32,True
T_4_422,31,137.0,16.0,2023-08-18,79.97,True
T_4_423,58,37.0,5.0,2023-05-20,447.79,True
T_4_424,113,132.0,20.0,2024-05-22,269.62,False
T_4_425,21,3.0,16.0,2024-09-10,68.47,False
T_4_426,105,165.0,14.0,2023-08-05,237.93,True
T_4_427,128,147.0,5.0,2023-06-22,448.54,False
T_4_428,30,129.0,7.0,2023-06-20,186.92,False
T_4_429,85,81.0,11.0,2024-06-22,381.15,True
T_4_430,52,167.0,2.0,2023-06-26,400.81,True
T_4_431,79,140.0,12.0,2025-01-23,377.14,True
T_4_432,11,63.0,6.0,2025-01-11,428.02,False
T_4_433,119,104.0,10.0,2023-09-25,69.64,True
T_4_434,97,53.0,12.0,2023-11-07,132.91,False
T_4_435,3,55.0,19.0,2023-12-14,485.1,False
T_4_436,16,112.0,5.0,2025-03-08,255.31,False
T_4_437,40,103.0,2.0,2024-10-13,148.44,True
T_4_438,149,125.0,9.0,2023-09-07,52.54,False
T_4_439,126,105.0,3.0,2023-06-02,469.89,True
T_4_440,97,37.0,3.0,2024-11-27,61.0,True
T_4_441,129,74.0,18.0,2023-05-14,309.75,True
T_4_442,34,77.0,7.0,2025-03-14,104.32,True
T_4_443,140,133.0,7.0,2024-10-27,390.03,True
T_4_444,108,199.0,10.0,2023-09-03,58.29,True
T_4_445,64,93.0,5.0,2025-02-10,132.96,True
T_4_446,91,107.0,16.0,2024-05-26,336.91,False
T_4_447,137,195.0,12.0,2024-12-15,40.01,False
T_4_448,121,108.0,11.0,2024-11-03,104.59,True
T_4_449,68,91.0,17.0,2024-01-01,,True
T_4_450,141,177.0,16.0,2025-02-09,57.8,False
T_4_451,40,179.0,20.0,2024-08-31,405.4,False
T_4_452,10,92.0,7.0,2024-07-24,433.91,False
T_4_453,91,155.0,12.0,2023-05-26,198.81,True
T_4_454,77,24.0,11.0,2023-09-17,195.88,True
T_4_455,57,185.0,1.0,2024-03-16,6.74,False
T_4_456,132,31.0,19.0,2024-09-06,,False
T_4_457,124,135.0,6.0,2025-02-20,288.34,False
T_4_458,62,192.0,,2025-02-16,140.88,False
T_4_459,27,180.0,6.0,2024-12-13,410.24,False
T_4_460,28,81.0,5.0,2023-10-29,102.28,True
T_4_461,100,157.0,12.0,2024-09-01,403.18,True
T_4_462,126,111.0,6.0,2023-11-13,126.5,False
T_4_463,91,177.0,5.0,2023-08-26,498.85,False
T_4_464,135,166.0,18.0,2025-01-30,368.44,False
T_4_465,142,57.0,6.0,2023-12-19,188.61,True
T_4_466,143,104.0,7.0,2025-02-25,86.06,False
T_4_467,88,143.0,6.0,2024-06-05,410.65,True
T_4_468,3,117.0,3.0,2024-05-22,342.05,True
T_4_469,113,104.0,8.0,2025-02-23,221.45,False
T_4_470,47,163.0,11.0,2024-07-17,182.12,True
T_4_471,49,78.0,13.0,2024-05-05,191.96,False
T_4_472,119,148.0,6.0,2025-03-22,43.7,False
T_4_473,17,85.0,17.0,2024-12-08,173.84,True
T_4_474,122,86.0,3.0,2024-11-16,310.73,True
T_4_475,89,192.0,8.0,2024-09-03,122.44,False
T_4_476,83,151.0,14.0,2023-08-31,316.14,False
T_4_477,75,165.0,3.0,2024-09-16,491.13,False
T_4_478,67,87.0,15.0,2023-06-27,72.78,False
T_4_479,130,60.0,2.0,2024-01-14,109.11,False
T_4_480,71,27.0,1.0,2023-12-26,411.35,True
T_4_481,77,162.0,6.0,2024-06-12,241.76,False
T_4_482,79,176.0,16.0,2025-04-24,338.57,False
