transaction_id,pharmacy_id,drug_id,quantity_sold,sale_date,total_amount,promotion_applied_flag
T_11_105,71,84.0,16.0,2024-03-13,219.19,False
T_11_106,146,171.0,2.0,2024-11-18,234.55,True
T_11_107,40,111.0,8.0,2025-01-24,191.75,False
T_11_108,129,186.0,5.0,2025-02-02,77.23,False
T_11_109,100,25.0,10.0,2024-07-20,382.21,True
T_11_110,98,50.0,9.0,2023-07-27,64.37,False
T_11_111,106,37.0,16.0,2023-12-07,176.03,True
T_11_112,146,135.0,15.0,2024-11-24,110.23,True
T_11_113,58,47.0,4.0,2023-08-24,95.37,True
T_11_114,103,90.0,12.0,2024-10-03,218.92,False
T_11_115,33,128.0,6.0,2023-07-05,119.93,True
T_11_116,133,62.0,9.0,2023-09-07,286.55,True
T_11_117,25,,17.0,2023-07-18,213.66,True
T_11_118,149,114.0,20.0,2024-03-27,118.8,False
T_11_119,118,15.0,13.0,2023-07-17,39.31,True
T_11_120,95,52.0,12.0,2024-09-30,414.36,False
T_11_121,119,133.0,4.0,2025-02-10,270.11,False
T_11_122,73,122.0,19.0,2023-10-07,240.84,False
T_11_123,129,93.0,19.0,2024-04-16,175.41,False
T_11_124,133,199.0,9.0,2024-02-14,79.44,True
T_11_125,144,181.0,12.0,2023-07-09,386.02,False
T_11_126,10,80.0,12.0,2023-06-18,345.5,True
T_11_127,81,39.0,11.0,2024-09-22,80.34,True
T_11_128,93,100.0,4.0,2025-03-09,408.04,True
T_11_129,129,57.0,7.0,2023-11-04,412.34,True
T_11_130,121,85.0,9.0,2025-05-09,222.0,False
T_11_131,44,41.0,10.0,2024-11-30,402.97,True
T_11_132,52,146.0,3.0,2024-11-21,463.45,False
T_11_133,93,108.0,11.0,2023-11-18,332.15,False
T_11_134,88,166.0,16.0,2023-07-23,234.62,False
T_11_135,47,185.0,5.0,2024-05-24,197.32,False
T_11_136,13,81.0,16.0,2024-02-12,148.43,True
T_11_137,30,129.0,8.0,2024-11-27,388.94,True
T_11_138,20,190.0,16.0,2024-10-27,36.57,True
T_11_139,26,26.0,17.0,2024-02-24,187.72,True
T_11_140,125,100.0,1.0,2023-07-10,166.56,False
T_11_141,70,78.0,4.0,2025-02-07,493.11,True
T_11_142,66,47.0,3.0,2024-08-30,472.75,False
T_11_143,40,37.0,3.0,2024-12-30,,True
T_11_144,81,162.0,19.0,2024-08-07,69.06,False
T_11_145,92,94.0,13.0,2024-03-17,391.23,True
T_11_146,100,6.0,13.0,2025-01-24,102.7,False
T_11_147,142,85.0,13.0,2024-02-27,337.29,False
T_11_148,102,103.0,11.0,2024-11-08,35.42,False
T_11_149,94,147.0,15.0,2024-12-06,124.83,False
T_11_150,55,190.0,16.0,2023-09-10,434.35,True
T_11_151,68,191.0,9.0,2023-06-06,111.47,False
T_11_152,79,,9.0,2025-03-19,489.62,False
T_11_153,121,80.0,18.0,2025-01-22,390.78,False
T_11_154,89,109.0,14.0,2025-01-26,108.29,False
T_11_155,42,14.0,14.0,2025-04-30,275.0,True
T_11_156,131,133.0,10.0,2025-02-21,136.62,True
T_11_157,133,188.0,16.0,2023-12-25,362.65,True
T_11_158,94,44.0,20.0,2024-05-06,350.68,True
T_11_159,65,46.0,17.0,2023-07-22,273.74,False
T_11_160,103,135.0,18.0,2024-03-24,396.64,True
T_11_161,47,143.0,8.0,2024-12-28,28.11,False
T_11_162,116,149.0,18.0,2024-09-25,380.35,False
T_11_163,120,183.0,3.0,2025-01-13,290.39,True
T_11_164,97,105.0,,2023-10-21,151.09,False
T_11_165,90,45.0,9.0,2023-05-21,290.02,True
T_11_166,54,150.0,1.0,2024-09-16,103.95,True
T_11_167,14,83.0,3.0,2024-12-25,166.21,True
T_11_168,103,4.0,1.0,2024-07-02,62.84,False
T_11_169,129,21.0,20.0,2025-05-07,104.08,False
T_11_170,76,170.0,4.0,2023-12-09,105.74,True
T_11_171,105,44.0,12.0,2024-03-31,46.19,True
T_11_172,68,179.0,15.0,2024-06-10,75.27,False
T_11_173,47,11.0,11.0,2025-02-05,216.19,True
T_11_174,33,156.0,1.0,2024-10-24,412.06,True
T_11_175,71,6.0,5.0,2024-09-20,207.69,False
T_11_176,108,143.0,9.0,2024-11-12,376.01,False
T_11_177,120,174.0,13.0,2024-01-07,303.25,True
T_11_178,15,132.0,18.0,2024-12-16,452.46,True
T_11_179,101,113.0,5.0,2025-02-23,289.43,True
T_11_180,82,16.0,8.0,2025-04-28,95.17,True
T_11_181,113,9.0,2.0,2024-03-02,381.63,True
T_11_182,38,66.0,2.0,2024-04-24,483.6,True
T_11_183,93,136.0,8.0,2023-10-02,270.01,False
T_11_184,79,151.0,3.0,2024-05-17,91.58,False
T_11_185,11,116.0,18.0,2023-08-18,381.53,True
T_11_186,24,83.0,18.0,2023-08-08,491.27,True
T_11_187,10,83.0,3.0,2024-11-10,298.03,True
T_11_188,80,7.0,2.0,2025-02-23,106.64,False
T_11_189,72,34.0,,2025-01-05,391.94,True
T_11_190,113,64.0,5.0,2024-11-26,350.11,True
T_11_191,66,108.0,19.0,2025-04-15,188.34,True
T_11_192,72,99.0,10.0,2024-01-31,34.37,True
T_11_193,129,81.0,19.0,2024-08-12,82.79,True
T_11_194,17,118.0,14.0,2024-11-17,313.24,False
T_11_195,74,183.0,14.0,2024-03-24,491.68,True
T_11_196,87,132.0,8.0,2024-03-29,221.4,False
T_11_197,4,189.0,17.0,2024-04-24,71.05,False
T_11_198,133,101.0,9.0,2023-07-20,277.38,False
T_11_199,81,139.0,13.0,2023-10-29,398.96,False
T_11_200,87,131.0,14.0,2025-03-02,461.08,False
T_11_201,98,38.0,17.0,2024-09-17,297.36,True
T_11_202,111,147.0,20.0,2023-09-19,451.79,False
T_11_203,75,46.0,12.0,2024-12-11,,False
T_11_204,145,74.0,6.0,2023-06-19,289.15,True
T_11_205,19,181.0,8.0,2025-03-08,14.61,True
T_11_206,91,134.0,6.0,2023-09-24,190.3,True
T_11_207,122,20.0,4.0,2024-10-31,147.77,False
T_11_208,127,178.0,6.0,2024-03-29,245.58,True
T_11_209,23,66.0,4.0,2024-11-16,83.99,True
T_11_210,65,18.0,8.0,2024-04-20,,True
T_11_211,43,193.0,1.0,2024-06-14,288.59,False
T_11_212,75,176.0,6.0,2024-05-23,115.43,False
T_11_213,143,38.0,1.0,2024-10-24,445.07,True
T_11_214,116,67.0,5.0,2024-05-27,463.23,True
T_11_215,145,119.0,12.0,2023-07-17,406.38,False
T_11_216,96,187.0,9.0,2023-08-10,461.05,True
T_11_217,14,129.0,18.0,2024-01-05,289.36,True
T_11_218,107,69.0,12.0,2024-06-23,432.35,True
T_11_219,81,128.0,1.0,2024-12-18,397.92,False
T_11_220,12,28.0,2.0,2025-02-25,,True
T_11_221,54,23.0,3.0,2024-10-31,442.53,True
T_11_222,108,47.0,16.0,2024-01-22,89.34,True
T_11_223,83,12.0,20.0,2023-12-26,55.14,False
T_11_224,67,75.0,20.0,2024-04-09,318.18,True
T_11_225,110,200.0,16.0,2024-03-11,298.21,False
T_11_226,101,51.0,13.0,2024-02-24,62.48,True
T_11_227,15,155.0,7.0,2023-09-18,441.28,False
T_11_228,16,19.0,4.0,2023-07-24,105.83,False
T_11_229,141,,15.0,2025-04-09,426.19,True
T_11_230,60,37.0,5.0,2023-05-23,5.42,True
T_11_231,54,21.0,10.0,2023-11-03,173.27,True
T_11_232,82,33.0,13.0,2024-07-11,395.8,True
T_11_233,116,58.0,11.0,2024-08-27,7.57,False
T_11_234,60,184.0,13.0,2024-09-30,189.58,False
T_11_235,134,12.0,5.0,2023-07-25,216.1,True
T_11_236,27,43.0,20.0,2023-11-10,446.84,False
T_11_237,84,144.0,14.0,2023-07-04,358.27,False
T_11_238,140,193.0,2.0,2023-09-01,428.95,False
T_11_239,109,187.0,1.0,2025-03-15,114.8,False
T_11_240,13,123.0,8.0,2025-04-15,342.34,True
T_11_241,116,79.0,18.0,2024-02-18,96.72,False
T_11_242,97,106.0,11.0,2024-08-25,133.54,True
T_11_243,7,67.0,,2024-09-05,135.9,True
T_11_244,22,103.0,9.0,2024-07-30,466.91,True
T_11_245,54,182.0,11.0,2024-11-30,224.26,True
T_11_246,33,44.0,2.0,2023-10-08,156.45,False
T_11_247,129,84.0,12.0,2024-11-12,24.45,True
T_11_248,145,76.0,10.0,2023-12-18,355.54,False
T_11_249,101,100.0,17.0,2024-09-14,239.3,True
T_11_250,133,110.0,9.0,2024-07-17,215.58,True
T_11_251,76,45.0,15.0,2024-11-22,201.17,False
T_11_252,117,29.0,3.0,2023-08-26,249.44,False
T_11_253,117,161.0,3.0,2023-09-24,282.39,False
T_11_254,139,19.0,4.0,2024-08-09,439.14,False
T_11_255,84,148.0,2.0,2023-11-19,55.64,False
T_11_256,107,52.0,6.0,2024-07-11,490.09,False
T_11_257,124,97.0,15.0,2024-01-25,423.92,True
T_11_258,18,110.0,2.0,2023-08-19,430.9,False
T_11_259,58,88.0,10.0,2023-07-30,101.86,True
T_11_260,76,200.0,4.0,2023-07-23,390.21,True
T_11_261,136,106.0,11.0,2025-04-04,8.26,False
T_11_262,76,4.0,15.0,2024-04-06,,True
T_11_263,87,30.0,20.0,2024-05-18,255.64,True
T_11_264,134,23.0,13.0,2024-05-09,346.94,True
T_11_265,25,54.0,10.0,2023-05-31,486.88,False
T_11_266,67,57.0,14.0,2025-03-06,330.54,False
T_11_267,89,99.0,13.0,2024-08-27,249.64,True
T_11_268,79,161.0,6.0,2024-10-23,341.19,False
T_11_269,104,170.0,3.0,2023-05-30,287.7,False
T_11_270,72,51.0,12.0,2024-03-03,94.02,False
T_11_271,100,22.0,15.0,2023-07-01,286.75,False
T_11_272,115,110.0,12.0,2024-07-27,394.73,True
T_11_273,56,60.0,8.0,2023-11-23,355.19,False
T_11_274,120,37.0,15.0,2024-10-18,474.77,False
T_11_275,51,73.0,17.0,2023-12-27,152.27,False
T_11_276,103,54.0,5.0,2025-02-17,364.89,False
T_11_277,50,1.0,1.0,2024-08-25,163.96,True
T_11_278,141,53.0,13.0,2024-02-24,262.91,False
T_11_279,24,74.0,17.0,2023-07-10,326.25,True
T_11_280,9,97.0,6.0,2025-01-27,350.41,False
T_11_281,137,37.0,7.0,2024-12-27,50.33,False
T_11_282,4,178.0,17.0,2024-04-29,409.04,False
T_11_283,135,164.0,10.0,2024-10-26,364.55,False
T_11_284,77,70.0,11.0,2023-12-10,84.48,False
T_11_285,55,109.0,20.0,2024-03-27,416.82,True
T_11_286,13,179.0,16.0,2023-05-30,307.67,False
T_11_287,36,88.0,12.0,2024-12-17,201.02,False
T_11_288,134,145.0,2.0,2024-10-27,491.65,True
T_11_289,84,147.0,14.0,2023-05-27,265.13,True
T_11_290,18,133.0,20.0,2023-11-15,317.35,True
T_11_291,73,75.0,5.0,2024-11-25,184.54,False
T_11_292,39,9.0,15.0,2025-01-13,363.64,True
T_11_293,144,191.0,2.0,2023-05-23,286.56,False
T_11_294,63,124.0,14.0,2023-09-13,261.5,False
T_11_295,24,52.0,1.0,2023-11-03,125.29,True
T_11_296,145,184.0,2.0,2025-02-18,473.93,True
T_11_297,22,190.0,10.0,2024-05-13,68.94,True
T_11_298,40,126.0,,2023-09-28,336.96,False
T_11_299,69,135.0,3.0,2024-06-21,119.82,True
T_11_300,45,126.0,20.0,2024-12-16,318.88,False
T_11_301,63,142.0,17.0,2025-03-29,489.93,False
T_11_302,29,64.0,13.0,2024-10-29,309.47,True
T_11_303,12,193.0,3.0,2025-03-07,130.38,True
T_11_304,75,54.0,6.0,2023-09-03,427.92,False
T_11_305,125,107.0,19.0,2023-06-12,259.68,True
T_11_306,124,162.0,9.0,2024-11-30,211.45,True
T_11_307,112,150.0,1.0,2025-03-27,308.1,False
T_11_308,62,50.0,7.0,2024-10-17,8.92,False
T_11_309,29,116.0,4.0,2023-06-17,40.56,True
T_11_310,147,94.0,13.0,2024-05-12,379.93,True
T_11_311,74,7.0,10.0,2024-04-29,362.24,False
T_11_312,141,178.0,5.0,2023-12-31,13.24,False
T_11_313,109,25.0,9.0,2024-10-01,146.79,True
T_11_314,146,,17.0,2023-06-08,271.04,True
T_11_315,29,101.0,11.0,2025-01-03,209.54,True
T_11_316,54,85.0,18.0,2024-02-27,93.51,False
T_11_317,95,61.0,16.0,2024-07-13,284.36,True
T_11_318,110,185.0,2.0,2023-07-21,151.14,True
T_11_319,85,55.0,2.0,2024-08-14,429.05,True
T_11_320,122,142.0,,2024-08-22,494.64,True
T_11_321,5,169.0,5.0,2023-06-04,,False
T_11_322,93,87.0,19.0,2024-09-04,383.3,True
T_11_323,45,64.0,4.0,2024-09-13,422.75,False
T_11_324,76,171.0,8.0,2023-08-10,61.32,False
T_11_325,8,3.0,7.0,2023-11-13,172.24,False
T_11_326,109,25.0,14.0,2024-02-09,99.62,True
T_11_327,47,49.0,10.0,2024-04-29,96.16,True
T_11_328,12,113.0,16.0,2024-04-02,185.64,False
T_11_329,5,185.0,4.0,2023-11-26,,False
T_11_330,37,168.0,7.0,2024-11-07,359.49,True
T_11_331,108,35.0,11.0,2023-12-19,335.74,True
T_11_332,150,81.0,14.0,2024-09-28,110.79,True
T_11_333,115,92.0,15.0,2023-07-31,216.87,False
T_11_334,31,3.0,13.0,2023-07-11,132.45,True
T_11_335,118,75.0,12.0,2024-04-03,226.79,False
T_11_336,37,155.0,6.0,2023-10-13,426.76,False
T_11_337,142,91.0,14.0,2023-11-19,345.51,False
T_11_338,75,105.0,16.0,2024-07-14,316.29,False
T_11_339,7,63.0,13.0,2023-10-10,152.99,False
T_11_340,92,20.0,8.0,2023-07-01,499.09,True
T_11_341,53,187.0,5.0,2024-04-28,223.11,True
T_11_342,73,44.0,4.0,2024-11-16,37.99,True
T_11_343,47,139.0,9.0,2023-10-25,63.18,True
T_11_344,85,28.0,3.0,2024-09-24,267.71,True
T_11_345,22,148.0,11.0,2024-03-26,409.27,False
T_11_346,32,67.0,15.0,2024-12-11,146.65,True
T_11_347,4,124.0,14.0,2024-03-10,250.8,True
T_11_348,75,135.0,9.0,2023-09-01,381.73,False
T_11_349,69,91.0,13.0,2025-03-09,226.27,False
T_11_350,102,130.0,6.0,2023-10-03,34.66,False
T_11_351,60,125.0,9.0,2023-09-25,39.84,False
T_11_352,144,56.0,11.0,2025-01-22,393.47,False
T_11_353,99,4.0,20.0,2024-08-21,350.8,True
T_11_354,149,116.0,5.0,2023-06-01,169.03,True
T_11_355,60,88.0,18.0,2023-05-16,218.96,False
T_11_356,131,99.0,19.0,2024-11-23,198.86,True
T_11_357,32,24.0,12.0,2024-03-27,127.29,True
T_11_358,115,46.0,18.0,2023-06-06,25.52,True
T_11_359,143,50.0,5.0,2024-05-09,212.94,True
T_11_360,104,32.0,8.0,2023-09-04,14.46,False
T_11_361,8,180.0,3.0,2023-07-20,342.13,False
T_11_362,48,143.0,3.0,2023-09-21,14.63,False
T_11_363,28,154.0,17.0,2023-10-13,197.53,False
T_11_364,1,99.0,19.0,2024-01-28,204.03,False
T_11_365,104,144.0,18.0,2023-07-09,48.5,True
T_11_366,53,180.0,15.0,2024-11-19,372.03,True
T_11_367,65,38.0,,2024-09-14,303.98,False
T_11_368,79,184.0,20.0,2023-09-13,53.0,True
T_11_369,84,26.0,9.0,2023-07-17,281.02,False
T_11_370,136,46.0,15.0,2023-11-13,220.64,False
T_11_371,130,9.0,2.0,2024-04-29,487.21,True
T_11_372,81,108.0,14.0,2023-05-24,181.13,False
T_11_373,100,67.0,18.0,2024-01-22,154.79,False
T_11_374,123,37.0,19.0,2023-05-22,348.62,True
T_11_375,70,176.0,18.0,2023-07-30,481.98,False
T_11_376,103,121.0,8.0,2023-12-13,163.29,False
T_11_377,30,21.0,14.0,2023-05-16,135.9,False
T_11_378,81,142.0,10.0,2024-07-15,284.6,False
T_11_379,141,187.0,18.0,2023-06-25,111.36,True
T_11_380,131,180.0,8.0,2024-04-07,116.18,False
T_11_381,6,37.0,2.0,2025-01-11,312.36,True
T_11_382,82,75.0,10.0,2025-03-02,361.63,True
T_11_383,126,171.0,16.0,2025-01-11,145.67,False
T_11_384,135,62.0,11.0,2025-01-04,375.63,False
T_11_385,77,147.0,2.0,2024-10-12,293.24,False
T_11_386,36,131.0,17.0,2024-10-22,359.33,False
T_11_387,38,119.0,10.0,2024-11-12,9.88,True
T_11_388,143,15.0,9.0,2024-11-09,123.0,False
T_11_389,74,51.0,9.0,2025-01-29,379.42,False
T_11_390,15,111.0,14.0,2024-05-23,126.9,True
T_11_391,25,161.0,10.0,2024-05-18,155.96,True
T_11_392,38,47.0,15.0,2024-03-14,89.84,False
T_11_393,66,107.0,19.0,2023-05-18,16.19,True
T_11_394,42,31.0,20.0,2024-01-18,121.45,True
T_11_395,148,137.0,18.0,2025-05-05,31.59,False
T_11_396,19,45.0,16.0,2024-02-29,495.77,False
T_11_397,70,86.0,8.0,2024-03-20,311.17,False
T_11_398,71,4.0,17.0,2023-09-28,207.47,False
T_11_399,115,151.0,12.0,2023-12-12,252.86,False
T_11_400,95,93.0,16.0,2024-05-15,270.05,True
T_11_401,75,135.0,1.0,2023-07-27,101.77,True
T_11_402,10,12.0,,2024-08-03,77.8,False
T_11_403,138,20.0,20.0,2023-09-09,384.56,True
T_11_404,86,187.0,19.0,2023-12-09,218.17,False
T_11_405,59,96.0,2.0,2023-11-27,177.13,False
T_11_406,135,58.0,14.0,2023-07-01,341.29,True
T_11_407,43,160.0,9.0,2023-08-21,491.96,False
T_11_408,76,132.0,14.0,2023-11-05,9.38,True
T_11_409,116,74.0,5.0,2025-04-06,148.15,True
T_11_410,21,31.0,16.0,2024-07-14,7.93,True
T_11_411,150,71.0,15.0,2024-10-12,97.98,True
T_11_412,98,35.0,18.0,2023-10-20,213.5,False
T_11_413,25,75.0,7.0,2024-12-29,,False
T_11_414,82,12.0,1.0,2024-01-21,468.93,False
T_11_415,134,42.0,7.0,2023-07-04,144.06,True
T_11_416,64,119.0,12.0,2023-12-06,33.15,True
T_11_417,72,130.0,4.0,2024-03-27,313.34,False
T_11_418,135,14.0,9.0,2024-05-31,39.18,True
T_11_419,34,,13.0,2025-01-19,359.49,True
T_11_420,106,17.0,4.0,2023-06-08,181.5,True
T_11_421,57,85.0,17.0,2025-01-28,24.65,False
T_11_422,83,3.0,9.0,2023-09-29,206.16,True
T_11_423,39,196.0,10.0,2023-12-07,8.5,True
T_11_424,66,40.0,9.0,2024-08-06,248.91,False
T_11_425,21,94.0,1.0,2024-11-04,409.77,True
T_11_426,67,92.0,3.0,2025-01-29,14.56,False
T_11_427,83,151.0,6.0,2023-10-07,241.82,False
T_11_428,98,69.0,8.0,2024-09-19,309.49,False
T_11_429,7,136.0,17.0,2023-07-01,76.87,True
T_11_430,147,111.0,9.0,2025-04-12,13.23,False
T_11_431,54,163.0,9.0,2024-01-24,,False
T_11_432,95,187.0,7.0,2024-01-09,372.85,True
T_11_433,30,70.0,12.0,2024-09-21,172.1,False
T_11_434,149,79.0,6.0,2024-04-16,113.41,True
T_11_435,54,20.0,9.0,2025-03-06,110.94,True
T_11_436,141,37.0,10.0,2025-02-24,429.39,False
T_11_437,119,49.0,18.0,2023-11-25,369.27,True
T_11_438,6,21.0,17.0,2025-03-29,416.66,True
T_11_439,137,200.0,19.0,2023-06-08,173.81,False
T_11_440,22,32.0,13.0,2025-04-18,380.83,False
T_11_441,65,23.0,15.0,2024-01-12,299.87,False
T_11_442,128,128.0,13.0,2025-05-09,189.78,False
T_11_443,125,37.0,12.0,2023-10-08,299.31,True
T_11_444,88,141.0,9.0,2024-04-18,428.66,False
T_11_445,98,20.0,19.0,2024-03-30,244.03,False
T_11_446,82,131.0,11.0,2024-09-11,152.41,True
T_11_447,60,111.0,18.0,2023-11-06,150.03,False
T_11_448,41,180.0,6.0,2025-03-27,341.73,True
T_11_449,134,70.0,4.0,2024-06-17,363.9,False
T_11_450,98,187.0,11.0,2023-08-14,476.91,True
T_11_451,2,61.0,,2023-05-23,457.3,False
T_11_452,131,179.0,16.0,2024-07-05,282.52,True
T_11_453,112,103.0,,2024-09-05,223.36,True
T_11_454,80,18.0,6.0,2024-07-27,292.29,True
T_11_455,35,156.0,19.0,2023-06-09,258.13,True
T_11_456,129,62.0,8.0,2023-10-07,113.59,False
T_11_457,107,104.0,19.0,2024-01-12,304.6,True
T_11_458,66,5.0,20.0,2024-10-08,74.95,True
T_11_459,102,86.0,7.0,2024-01-14,308.56,False
T_11_460,117,27.0,19.0,2024-07-23,318.8,True
T_11_461,7,106.0,14.0,2024-02-28,99.29,True
T_11_462,43,174.0,20.0,2024-11-18,304.15,True
T_11_463,76,171.0,19.0,2024-06-03,333.51,False
T_11_464,135,149.0,18.0,2024-09-06,252.23,False
T_11_465,48,148.0,9.0,2024-10-07,20.96,False
T_11_466,81,24.0,12.0,2025-01-05,373.42,False
T_11_467,138,190.0,9.0,2023-07-06,234.75,True
T_11_468,53,118.0,19.0,2024-06-12,497.76,True
T_11_469,118,142.0,6.0,2023-06-08,243.96,False
T_11_470,27,135.0,17.0,2023-07-28,437.97,False
T_11_471,46,125.0,16.0,2025-02-25,107.7,False
T_11_472,130,162.0,8.0,2025-01-27,393.13,True
T_11_473,33,70.0,14.0,2023-10-07,49.99,False
T_11_474,40,198.0,16.0,2024-08-24,408.67,True
T_11_475,57,146.0,2.0,2023-10-16,,True
T_11_476,33,166.0,5.0,2024-09-20,127.52,False
T_11_477,53,42.0,17.0,2023-07-12,306.26,False
T_11_478,66,166.0,2.0,2024-11-22,431.82,True
T_11_479,99,190.0,8.0,2024-04-07,345.75,False
T_11_480,139,171.0,7.0,2023-05-26,118.05,True
T_11_481,10,47.0,1.0,2024-06-01,129.68,False
T_11_482,74,67.0,16.0,2024-08-23,137.71,False
